file,average_tempo,average_bpm,note_count,tick_count,note_density,tempo_deviation,unique_note_count,total_duration,overlapping_notes
Haendel - Concerto Grosso op6 n04 4mov.csv,461538.0,130.00013000013,4276,143904,0.029714253947075827,0.0,55,1439040,2419
Haendel - Concerto Grosso op6 n06 1mov.csv,667116.9049429658,89.93925885468246,1403,133632,0.010498982279693486,68390.05318570118,45,1467456,586
Haendel - Concerto Grosso op6 n07 4mov.csv,1002039.0824129141,59.87790401899271,5868,92352,0.06353950103950104,20092.110988156754,56,921792,3077
Haendel - Concerto Grosso op6 n07 5mov.csv,316891.07020184136,189.33951014076683,5581,258048,0.0216277591765873,11109.644049170824,53,2577888,2117
Haendel - Concerto Grosso op6 n08 1mov.csv,634063.7631403859,94.62770700352357,6744,156864,0.04299265605875153,29304.18951416581,57,1568448,3852
Haendel - Concerto Grosso op6 n08 2mov.csv,1428571.0,42.00001260000378,435,33792,0.012872869318181818,0.0,41,304128,151
Haendel - Concerto Grosso op6 n08 3mov.csv,750000.0,80.0,2369,64416,0.03677657724788872,0.0,57,579744,1506
Haendel - Concerto Grosso op6 n09 5mov.csv,1499465.2007601934,40.014266399501246,1406,32192,0.04367544731610338,47258.68917200215,49,289216,688
Haendel - Concerto Grosso op6 n10 6mov.csv,926833.8345095272,64.73652316733939,2794,61344,0.04554642670839854,38953.81236482702,42,550656,1735
Haendel - Concerto Grosso op6 n11 1mov.csv,1432826.0885591193,41.875284431997805,3130,85152,0.03675779782036828,31546.288638244063,51,787872,1340
Haendel - Concerto Grosso op6 n11 3mov.csv,1428571.0,42.00001260000378,340,9120,0.03728070175438596,0.0,33,72960,92
Haendel - Concerto Grosso op6 n11 4mov.csv,673006.4719058941,89.15218873019953,3954,193536,0.02043030753968254,60488.568744049146,52,1920480,1280
Haendel - Concerto Grosso op6 n11 5mov.csv,507562.9433892815,118.21193958594861,6773,268416,0.025233220076299474,97821.14879714427,50,2415360,2075
Haendel - Concerto Grosso op6 n12 2mov.csv,604461.2331875567,99.26194883267684,5981,130560,0.04581035539215686,40398.3232060477,59,1305596,3090
Haendel - Concerto Grosso op6 n12 3mov.csv,938196.324539007,63.95249952559946,3485,129024,0.02701047867063492,10312.743031117154,34,1288896,921
Haendel - Concerto Grosso op6 n12 5mov.csv,551323.1637467237,108.82909325312482,3619,102816,0.03519880174291939,34150.0770986565,54,1126464,2015
Haendel - Harpsichord Suite Hwv434 2-3-4-5-6movs.csv,490365.1989528796,122.35778584639232,2470,57312,0.04309743160245673,160776.95007309003,27,164544,794
Haendel - Harpsichord Suite in D Hwv437 1mov.csv,1173462.753381066,51.130723857339014,1248,20704,0.06027820710973725,76645.02888339377,35,61664,367
Haendel - Harpsichord Suite in D Hwv437 4mov.csv,440379.0372736954,136.24626724162172,924,16222,0.056959684379238075,141032.577038601,34,48380,374
Haendel - Harpsichord Suite in G Hwv432 1mov.csv,429618.62782675354,139.6587487453998,5200,46464,0.1119146005509642,62007.02234646579,43,138816,3576
Haendel - Harpsichord Suite in G Hwv432 3mov.csv,709362.2702472294,84.58301564176594,2334,19584,0.11917892156862746,36151.41777082011,40,58608,1509
Haendel - Harpsichord Suite n1 Hwv426 1mov.csv,538381.8749355337,111.44505934042532,1508,87840,0.017167577413479053,114099.6844673585,37,174225,705
Haendel - Harpsichord Suite n1 Hwv426 2mov.csv,1090909.0,55.00000458333371,2542,84480,0.03008996212121212,0.0,38,232320,1451
Haendel - Harpsichord Suite n1 Hwv426 3mov.csv,596738.816944539,100.54650090841403,2498,144210,0.01732196102905485,77744.65135559817,34,432009,1348
Haendel - Harpsichord Suite n3 Hwv428 1mov.csv,668531.1514952349,89.74899653636807,2948,130560,0.022579656862745098,167959.400556827,53,647520,1704
Haendel - Harpsichord Suite n3 Hwv428 4mov.csv,641803.391509434,93.48657360455542,1824,27673,0.06591262241173708,28894.1092553442,33,82978,827
Haendel - Harpsichord Suite n3 Hwv428 6mov.csv,526397.4238729344,113.98232073127171,6048,218880,0.02763157894736842,122154.67297249168,45,655708,3826
Haendel - Hwv063 Judas Maccabeus 02 Chorus.csv,1532730.4275982874,39.1458268979608,4984,35520,0.14031531531531533,146932.0884987581,58,447936,3908
Haendel - Hwv063 Judas Maccabeus 07 Chorus.csv,724572.864893617,82.80740682831022,5508,47040,0.11709183673469388,157587.79534636176,49,609024,4146
Haendel - Hwv063 Judas Maccabeus 38-39 Aria  Chorus.csv,1027116.8274383708,58.41594490243139,4500,77952,0.05772783251231527,109731.97633981687,44,985200,3715
Haendel - Hwv063 Judas Maccabeus 56 Chorus.csv,503261.4886429819,119.22231554372824,4990,74496,0.06698346219931271,29177.342974038555,37,1116624,4084
Haendel - Hwv063 Judas Maccabeus 60 Aria.csv,750000.0,80.0,5682,40752,0.13942873969375735,0.0,46,403216,3687
Haendel - Hwv435 Chaconne 21 Variations.csv,656758.415614834,91.35779393680113,7636,258368,0.029554743621501116,114431.4449348028,49,773984,2845
Haendel - Hwv483 Capriccio.csv,529191.4161162484,113.38052389500533,1392,28752,0.048414023372287146,179905.49752242252,45,85344,309
Haendel - mesiah01.csv,507290.90177736204,118.27533233847072,7456,53280,0.13993993993993994,275789.3494257609,45,471832,4200
Haendel - mesiah02.csv,1085971.7094017095,55.25005806371842,2550,18240,0.13980263157894737,129157.87479279497,35,123834,1689
Haendel - mesiah03.csv,608709.279307145,98.56922185956188,6430,41040,0.15667641325536064,97296.59387740993,36,318473,4124
Haendel - mesiah04.csv,382990.0149993952,156.6620477040237,8212,50040,0.16410871302957633,61554.364533786356,35,646188,5412
Haendel - mesiah05.csv,706389.4023422743,84.93898662840863,2590,15000,0.17266666666666666,47230.708193222104,37,101844,1755
Haendel - mesiah06.csv,445836.8617363344,134.578374175538,11444,52800,0.21674242424242424,240785.2939793138,47,413993,7875
Haendel - mesiah07.csv,599975.5381604696,100.00407713947895,8162,28320,0.28820621468926555,1563.9324555870057,44,328549,5388
Haendel - mesiah08.csv,1000000.0,60.0,134,3360,0.03988095238095238,0.0,19,9238,76
Haendel - mesiah09.csv,600000.0,100.0,11562,54960,0.2103711790393013,0.0,42,661608,6579
Haendel - mesiah10.csv,1090946.9183176921,54.99809293427743,2864,11520,0.24861111111111112,2033.8503374984036,36,80033,2030
Haendel - mesiah11.csv,799907.3215940685,75.00868960722975,6452,30780,0.2096166341780377,5272.497176148326,49,240113,3805
Haendel - mesiah12.csv,572622.9621988062,104.78098847033118,13538,48000,0.2820416666666667,17796.548312231655,37,595188,9167
Haendel - mesiah13.csv,860796.9889250814,69.70284605075685,1520,7919,0.19194342720040408,29010.431381901635,23,62993,1130
Haendel - mesiah14.csv,721470.3833515882,83.16349691482858,892,5160,0.17286821705426356,48110.321660493246,21,35874,517
Haendel - mesiah15.csv,762568.8674242424,78.68141824706831,238,4440,0.053603603603603604,63687.830028409706,23,13078,118
Haendel - mesiah16.csv,500249.25224327017,119.94020926756353,992,3840,0.25833333333333336,7893.862224383407,20,26034,611
Haendel - mesiah17.csv,500000.0,120.0,4366,24000,0.18191666666666667,0.0,27,299147,2715
Haendel - mesiah18.csv,508314.157684389,118.03723955541261,8208,52320,0.15688073394495414,54897.867066935054,43,358434,4116
Haendel - mesiah19.csv,871835.8857142857,68.82029173511555,200,3840,0.052083333333333336,150206.88218225923,22,11038,116
Haendel - mesiah20.csv,705801.4199608611,85.00974679723255,5044,40380,0.12491332342743933,4072.6812312270254,42,336772,3386
Haendel - mesiah21.csv,612949.3407356003,97.8873717818083,7190,24960,0.2880608974358974,70947.64524702558,42,294229,4740
Haendel - mesiah22.csv,999746.7071935157,60.01520141879909,3922,16320,0.2403186274509804,11252.302719527968,36,176869,2488
Haendel - mesiah23.csv,1096555.8548117566,54.716775015806256,10128,56040,0.18072805139186296,84718.92638089435,41,442793,6621
Haendel - mesiah24.csv,922968.7292089249,65.00761954462521,3868,12480,0.30993589743589745,6736.742328816514,39,144229,2681
Haendel - mesiah25.csv,339279.6113671275,176.84528627650198,3812,44159,0.08632441857831925,43406.77719652778,35,528949,1973
Haendel - mesiah26.csv,550693.1384548232,108.95360012720074,11360,45120,0.25177304964539005,114050.28735921619,41,536149,7319
Haendel - mesiah27.csv,799518.8452285485,75.04513540621866,1204,5280,0.22803030303030303,12009.603806002518,33,34434,778
Haendel - mesiah28.csv,512280.4700911132,117.12334063667998,7540,30720,0.24544270833333334,77396.48633074554,39,363349,4355
Haendel - mesiah29.csv,1333333.0,45.000011250002814,600,8520,0.07042253521126761,0.0,36,59514,366
Haendel - mesiah30.csv,1333333.0,45.000011250002814,1252,7260,0.17245179063360883,0.0,33,56153,827
Haendel - mesiah31.csv,1090909.0,55.00000458333371,182,2520,0.07222222222222222,0.0,22,15954,107
Haendel - mesiah32.csv,749933.2443257677,80.0071212390956,3704,21180,0.1748819641170916,4085.207284591253,31,142494,2112
Haendel - mesiah33.csv,571415.2813390313,105.00244211075078,11212,38400,0.2919791666666667,953.0937132829116,37,516706,7790
Haendel - mesiah34.csv,745575.221238938,80.47477744807122,106,2640,0.04015151515151515,33110.69241135777,18,7198,48
Haendel - mesiah35.csv,545443.4513808308,110.00223735037156,4288,18720,0.22905982905982905,692.4427310008701,29,206869,2385
Haendel - mesiah36.csv,631511.7138539043,95.01011411782073,3916,42240,0.09270833333333334,2952.8970606641233,47,247075,2208
Haendel - mesiah37.csv,666602.9405978055,90.00860384172977,5242,12240,0.4282679738562091,3241.5844437306955,27,146148,3782
Haendel - mesiah38.csv,923076.0,65.000065000065,1816,17339,0.10473499048388027,0.0,38,83875,1163
Haendel - mesiah39.csv,599956.043956044,100.00732654406916,4460,19200,0.23229166666666667,2096.33921785936,36,243828,3073
Haendel - mesiah40.csv,400000.0,150.0,6326,21599,0.29288392981156536,0.0,45,147953,3849
Haendel - mesiah41.csv,500000.0,120.0,7316,24480,0.2988562091503268,0.0,36,274789,4625
Haendel - mesiah42.csv,750000.0,80.0,114,2160,0.05277777777777778,0.0,18,5998,63
Haendel - mesiah43.csv,666625.9456861331,90.00549766817768,4126,27000,0.15281481481481482,2583.736107835688,45,182514,2130
Haendel - mesiah44.csv,545447.4048171793,110.0014400473874,13726,46080,0.2978732638888889,547.4994887068239,34,684466,9809
Haendel - mesiah45.csv,802919.4161167766,74.7272998954027,4958,59400,0.08346801346801347,23989.066362387097,32,350635,2663
Haendel - mesiah46.csv,560009.807360552,107.14098076744949,3382,18720,0.18066239316239316,204539.15373511007,38,208789,2529
Haendel - mesiah47.csv,922146.1626373626,65.06560720092182,414,3600,0.115,19834.108803653486,27,24234,284
Haendel - mesiah48.csv,553616.3603768199,108.37830001837537,17460,123240,0.14167478091528724,69734.75109911979,43,1099672,10291
Haendel - mesiah49.csv,851730.7575757576,70.44479662889628,120,2520,0.047619047619047616,43793.029216660914,20,7198,65
Haendel - mesiah50.csv,715320.9700969828,83.87843011489686,7320,36000,0.20333333333333334,59545.29179434042,43,449747,4766
Haendel - mesiah52.csv,712685.5605114049,84.1886005897826,6844,64800,0.10561728395061729,55187.79271233526,45,443514,3188
Haendel - mesiah53.csv,742983.6003829177,80.7554836595011,18682,77880,0.23988186954288648,168893.50775963903,43,1166506,11524
Haendel - Organ Concerto op4 n4 2mov.csv,1437881.3867832848,41.728059457134556,5074,27361,0.185446438361171,370145.7294904812,41,270375,1745
Haendel - Organ Concerto op7 n2.csv,573069.8150706686,104.6992851867465,36302,181320,0.20020957423339952,141944.08867039956,53,181320,19294
Haendel - Organ Concerto op7 n7 1mov.csv,1111631.4702852615,53.974722382232564,1241,39936,0.031074719551282052,146727.58699004707,44,439296,394
Haendel - Organ Concerto op7 n7 3mov.csv,849169.4971149578,70.65727184484277,1097,49440,0.02218851132686084,60361.379989897,52,295584,302
Haendel - Royal Fireworks Suite 1mov Overture.csv,638463.7695759931,93.97557521524878,14882,275880,0.05394374365666232,221065.2980300963,50,6343920,10444
Haendel - Royal Fireworks Suite 3mov La paix.csv,1228548.3452983587,48.83812690776016,3221,46000,0.07002173913043479,209825.63005202517,38,689360,1239
Haendel - Water Music 3mov Hornpipe.csv,272600.8787454495,220.10200508571023,1729,84360,0.020495495495495494,47303.699627270486,37,1264080,1171
Haendel - Water Music 4mov Bouree.csv,290702.3185247276,206.39670266302437,1738,92040,0.018883094306823122,78680.97975787942,38,1379760,889
Haendel - Water Music 6mov Alla Hornpipe.csv,282637.9323571542,212.2857307213147,6204,325320,0.019070453707119146,28477.732274596263,48,7154280,3979
Haendel - Water Music Dialogue.csv,556779.0932922128,107.76266695867183,5172,95295,0.05427357154100425,130383.25339520867,48,457215,2942
Haendel - Water Music Suite n2 Hwv349 1mov.csv,615226.7087750959,97.5250247497525,4332,48865,0.08865240970019442,116082.83676087302,40,471651,2123
Haendel - Water Music Suite n2 Hwv349 5mov.csv,697674.0,86.00005160003096,2276,52416,0.04342185592185592,0.0,32,559431,1639
Handel - Air HWV 471.csv,512820.0,117.000117000117,796,16096,0.04945328031809145,0.0,29,35648,353
Haydn - 12 Menuets HobIX3.csv,444071.8647828725,135.11326602359014,11484,221081,0.05194476232692995,8714.867226950684,52,763555,4974
Haydn - 12 Menuets HobIX8.csv,444430.1073661321,135.00435502802372,14680,244025,0.06015777072021309,1685.3087665139356,51,1206404,6709
Haydn - 20 Variations for Keyboard HobXVII2.csv,454379.0145131086,132.04835189031166,17066,194064,0.08794006101080055,7669.759823809662,47,970128,5747
Haydn - Capriccio.csv,400000.0,150.0,8126,206352,0.03937931301853144,0.0,51,412704,2611
Haydn - German Dance No.1.csv,401001.5335120644,149.6253629618473,324,36864,0.0087890625,47677.46419180261,19,110204,168
Haydn - German Dance No.5.csv,387096.0,155.00031000062,308,36736,0.008384146341463415,0.0,21,73340,127
Haydn - German Dance No.6.csv,325556.0,184.30008969271032,296,36736,0.008057491289198606,0.0,18,73472,173
Haydn - Miniature Concerto for Piano and Orchestra.csv,500000.0,120.0,3030,57074,0.05308897221151487,0.0,53,228178,616
Haydn - Piano Piece n1.csv,1033489.9808917197,58.05571520706042,3754,34848,0.10772497704315886,30434.942549286945,44,174240,1518
Haydn - Piano Piece n10.csv,591845.4050833995,101.37782516288209,2502,26256,0.0952925045703839,66415.42278194317,38,131088,1061
Haydn - Piano Piece n2.csv,760091.3550420168,78.93787977194305,934,8448,0.11055871212121213,77708.96787821989,25,41856,374
Haydn - Piano Piece n3.csv,1000000.0,60.0,2612,18528,0.14097582037996545,0.0,32,92256,1235
Haydn - Piano Piece n4.csv,380491.5514592934,157.69075494549858,2590,59040,0.04386856368563686,78490.53965455946,36,295200,929
Haydn - Piano Piece n5.csv,499082.56880733947,120.22058823529412,3038,49536,0.06132913436692507,19137.68012612334,37,247680,1220
Haydn - Piano Piece n6.csv,594092.8270042194,100.99431818181819,1164,12000,0.097,54047.72813366054,30,59808,416
Haydn - Piano Piece n7.csv,1003413.8054979253,59.795868535241176,1916,17376,0.11026703499079189,35032.557757857685,34,86496,883
Haydn - Piano Piece n8.csv,444444.0,135.000135000135,1138,11232,0.10131766381766381,0.0,23,55788,361
Haydn - Piano Piece n9.csv,992393.0269413629,60.459916959437884,1868,18720,0.09978632478632479,82413.57696431244,38,93216,784
Haydn - Sonata n01 1mov XVI8.csv,666380.9502939604,90.03858824825683,1858,17280,0.10752314814814815,4351.0905546971835,32,69120,472
Haydn - Sonata n01 2mov XVI8.csv,461538.0,130.00013000013,582,9312,0.0625,0.0,27,27744,124
Haydn - Sonata n01 3mov XVI8.csv,915224.6983240223,65.55767136734093,706,7392,0.09550865800865802,79071.36803611829,32,21984,232
Haydn - Sonata n01 4mov XVI8.csv,461538.0,130.00013000013,802,7152,0.11213646532438479,0.0,25,28320,150
Haydn - Sonata n02 1mov XVI7.csv,612214.1544401544,98.00492125973079,1026,9216,0.111328125,428.7792527895656,26,36864,381
Haydn - Sonata n03 1mov XVI9.csv,666666.0,90.00009000009,2094,16320,0.12830882352941175,0.0,36,48960,862
Haydn - Sonata n03 2mov XVI9.csv,480000.0,125.0,3070,41760,0.07351532567049808,0.0,38,125280,606
Haydn - Sonata n03 3mov XVI9.csv,428571.0,140.00014000014,1010,9504,0.10627104377104377,0.0,23,28320,294
Haydn - Sonata n10 1mov XVI1.csv,413793.0,145.00003625000906,4054,38784,0.1045276402640264,0.0,36,116352,865
Haydn - Sonata n10 2mov XVI1.csv,1086063.7738896366,55.245374574197946,2214,13824,0.16015625,68817.02885804654,31,41472,628
Haydn - Sonata n10 3mov XVI1.csv,500000.0,120.0,2206,36576,0.06031277340332458,0.0,33,109728,659
Haydn - Sonata n29 1mov XVI45.csv,624401.3216845879,96.09204515795147,8782,74112,0.1184963298791019,22598.68780559605,41,370560,2644
Haydn - Sonata n29 2mov XVI45.csv,923076.0,65.000065000065,4630,42240,0.10961174242424243,0.0,40,210432,1029
Haydn - Sonata n29 3mov XVI45.csv,416144.6557788945,144.18063326488837,7140,78624,0.09081196581196581,32205.880442594145,49,393120,1310
Haydn - Sonata n41 1mov XVI26.csv,665024.8940389715,90.22218647424634,8650,64896,0.13329018737672585,27202.725260592506,51,324480,2847
Haydn - Sonata n41 2mov XVI26.csv,444444.0,135.000135000135,1738,36960,0.04702380952380952,0.0,23,184416,806
Haydn - Sonata n41 3mov XVI26.csv,428571.0,140.00014000014,962,10176,0.09453616352201258,0.0,36,50880,228
Haydn - Sonata n42 1mov XVI27.csv,500000.0,120.0,6362,55584,0.11445739781232009,0.0,49,277536,1516
Haydn - Sonata n42 2mov XVI27.csv,461538.0,130.00013000013,4786,63456,0.07542233988905699,0.0,40,316896,1445
Haydn - Sonata n42 3mov XVI27.csv,375000.0,160.0,3616,43296,0.0835181079083518,0.0,40,216096,982
Haydn - Sonata n44 1mov XVI29.csv,668405.1313043478,89.76591768964136,6834,69216,0.09873439667128987,34008.30030483536,50,345696,2399
Haydn - Sonata n44 3mov XVI29.csv,500000.0,120.0,3764,47616,0.07904905913978495,0.0,49,237696,909
Haydn - Sonata n48 1mov XVI35.csv,380656.80229885055,157.6222981899966,2582,57480,0.044919972164231034,29179.07455916905,46,171840,1546
Haydn - Sonata n48 3mov XVI35.csv,379814.10906186467,157.9720146473735,6850,114600,0.05977312390924956,46477.00638820097,52,334800,3893
Haydn - Sonata n49 1mov XVI36.csv,647053.9354509504,92.72797322248613,7658,74784,0.10240158322635858,27184.144198905953,57,373920,3186
Haydn - Sonata n49 2mov XVI36.csv,600728.5406830738,99.87872381055087,3962,33024,0.1199733527131783,9513.66620157833,42,164832,1555
Haydn - Sonata n49 3mov XVI36.csv,428571.0,140.00014000014,2674,49728,0.05377252252252252,0.0,41,247872,1095
Haydn - Sonata n52 1mov XVI39.csv,731707.0,82.00003553334874,4374,33504,0.1305515759312321,0.0,48,167136,1709
Haydn - Sonata n52 2mov XVI39.csv,1190699.080770996,50.39056548288345,4334,24960,0.1736378205128205,99672.74380987891,49,124416,1469
Haydn - Sonata n52 3mov XVI39.csv,400000.0,150.0,6334,69792,0.09075538743695552,0.0,49,348576,2162
Haydn - Sonata n54 1mov XVI40.csv,652136.7571377375,92.00524175840533,6312,286256,0.022050192834386004,93683.66115520315,45,858416,3628
Haydn - Sonata n54 2mov XVI40.csv,373591.0156333274,160.60343394041595,4612,229680,0.020080111459421804,16820.954759138825,51,688440,2712
Haydn - Sonata n58 1mov XVI48.csv,1035395.0882647944,57.948893789474354,3974,46560,0.08535223367697595,12261.178999272555,54,232044,1317
Haydn - Sonata n58 2mov XVI48.csv,401126.76056338026,149.57865168539325,5656,56640,0.09985875706214689,42448.37501853397,57,283200,2126
Haydn - Sonata n59 1mov XVI49.csv,448286.2205744321,133.84306107628348,10602,128736,0.08235458612975391,32944.62513256292,54,643680,3476
Haydn - Sonata n59 3mov XVI49.csv,444026.4401544402,135.12708833089073,3870,49632,0.07797388781431334,11633.368628235148,55,247776,1062
Haydn - Sonata No.7.csv,538308.2675863329,111.46029814668843,10928,261984,0.041712470990594844,359923.049415413,56,766608,6308
Haydn - Symphony n101 1mov Clock.csv,300879.88185509725,199.4151274922921,23322,261744,0.08910232899321474,202554.4563160553,62,3202160,16328
Haydn - Symphony n101 2mov Clock.csv,1200000.0,50.0,12964,71376,0.18162967944407082,0.0,61,878876,7846
Haydn - Symphony n101 3mov Clock.csv,400000.0,150.0,17102,212688,0.08040886180696608,0.0,52,2707760,11904
Haydn - Symphony n101 4mov Clock.csv,218181.0,275.0010312538672,15250,237264,0.06427439476701059,0.0,62,3000384,9231
Haydn - Symphony n104 1mov London.csv,323056.52865144337,185.7260097805856,23180,310416,0.07467398587701665,318814.5259255165,60,3724800,14672
Haydn - Symphony n104 2mov London.csv,1155063.6827630317,51.94518786745489,9330,74448,0.1253223726627982,20495.555284386453,61,907310,6019
Haydn - Symphony n104 3mov London.csv,387096.0,155.00031000062,14066,136080,0.10336566725455615,0.0,57,1727984,9910
Haydn - Symphony n104 4mov London.csv,222222.0,270.00027000027,22026,348624,0.06317981550323558,0.0,59,4170816,14826
Haydn - Symphony n28 1mov.csv,333712.2886592638,179.7955965033786,19400,353484,0.054882257754240646,5656.503569071428,53,3181030,11481
Haydn - Symphony n45 1mov Farewell.csv,248443.57033827048,241.50353304899974,10216,203196,0.05027658024764267,11069.655843410834,58,2843526,4463
Haydn - Symphony n45 4mov Farewell.csv,634349.1457522698,94.58513564930628,12308,354328,0.034736176649883724,623988.5974485249,56,3660280,6266
Haydn - Symphony n55 1mov Der Schulmeister.csv,371543.8041955017,161.4883610558844,11448,497664,0.023003472222222224,13013.661209519536,55,4472448,7608
Haydn - Symphony n55 2mov Der Schulmeister.csv,1155694.223495702,51.91684684424066,2918,135936,0.021465983992467044,20960.24838812385,48,1082712,1525
Haydn - Symphony n55 3mov Der Schulmeister.csv,468331.71049327357,128.11432293748504,2717,213120,0.012748686186186187,28351.042358938226,49,1698432,1449
Haydn - Symphony n55 4mov Der Schulmeister.csv,419687.57858516346,142.96348775026883,4877,229632,0.021238329152731328,42307.523414642084,56,2056216,2576
Haydn - Symphony n70 1mov.csv,260870.0,229.99961666730556,17126,209232,0.08185172440162117,0.0,55,2337424,12232
Haydn - Symphony n76 1mov.csv,423705.64306168514,141.6077434476484,15342,78336,0.19584865196078433,17721.440138524038,58,1163170,8545
Haydn - Symphony n76 2mov.csv,1408650.6218865039,42.59395414857826,11824,57600,0.20527777777777778,176013.31614272876,58,806304,7555
Haydn - Symphony n76 3mov.csv,387925.1229312939,154.6690236162578,8680,97152,0.0893445322793149,31686.969066133122,43,1358976,4890
Haydn - Symphony n76 4mov.csv,376988.0475122028,159.15623955705877,14304,88320,0.16195652173913044,14257.980003501496,61,1324512,7300
Haydn - Symphony n85 La reine.csv,425632.44807450287,140.96669619863562,38604,1365264,0.028275849945505045,139405.33979170388,63,13564944,22621
Haydn - Symphony n88 1mov.csv,473521.38907493994,126.71022130006537,15805,252060,0.06270332460525271,213480.75988112975,57,2769780,9055
Haydn - Symphony n88 2mov.csv,842722.6078459142,71.19780511569066,6932,87157,0.07953463290384019,113761.03937506115,63,1126781,4818
Haydn - Symphony n88 3mov.csv,457287.7695968645,131.20840746056857,5329,132672,0.04016672696575012,18460.161066730303,57,1723620,3011
Haydn - Symphony n88 4mov.csv,409067.9671525492,146.67489223771184,14756,124440,0.1185792349726776,13886.183353834067,59,1706880,10316
Haydn - Symphony n90 1mov.csv,396392.1380221567,151.3652624377889,29440,253440,0.11616161616161616,121892.18158296094,66,2832784,19073
Haydn - Symphony n90 3mov.csv,428571.0,140.00014000014,9730,133200,0.07304804804804804,0.0,55,1552688,5949
Haydn - Symphony n90 4mov.csv,428571.0,140.00014000014,29246,185808,0.15739903556359253,0.0,62,2064400,19561
Haydn - Symphony n94 1mov Surprise.csv,494885.32162128633,121.2402093548358,24488,201907,0.12128356124354282,208006.27166248203,62,2422164,4767
Haydn - Symphony n94 2mov Surprise.csv,989347.2702856215,60.646045935597705,9384,70380,0.13333333333333333,307872.43687581026,59,843703,1610
Haydn - Symphony n94 3mov Surprise.csv,391618.4639907161,153.21034506029417,9718,139980,0.06942420345763681,379831.53295173397,52,1679101,2593
Haydn - Symphony n94 4mov Surprise.csv,431458.1982439926,139.06329800707505,13634,104076,0.13100042276797724,25057.408913115403,61,1247293,2128
Haydn - Symphony n96 1mov Miracle.csv,950879.0559151564,63.09950737347357,20008,155664,0.12853325110494399,851774.8391479842,61,1748752,13392
Haydn - Symphony n96 2mov Miracle.csv,1250000.0,48.0,9374,52272,0.17933119069482706,0.0,60,650812,5790
Haydn - Symphony n96 3mov Miracle.csv,413793.0,145.00003625000906,11468,127440,0.08998744507219084,0.0,56,1489168,7572
Haydn - Symphony n96 4mov Miracle.csv,352941.0,170.0000850000425,10674,111888,0.0953989703989704,0.0,58,1279120,6888
Heidrich - Auf der See f├╝r Harmonium und Klavier Op 21.2.csv,633116.7991603202,94.76924333642042,6944,61140,0.1135754007196598,33022.758688487746,65,182955,5097
Heidrich - Elegie Fantasiest├╝ck f├╝r Harmonium und KlavierOp. 21 No 1.csv,764866.1791362127,78.44509488935682,5038,43940,0.11465634956759217,64945.971355821704,60,218910,2696
Heller - Cradle Song.csv,461538.0,130.00013000013,1246,78720,0.015828252032520324,0.0,27,157152,725
Heller - Melody No.1 Opus.46.csv,376199.73350041773,159.48974615616888,1170,27907,0.041924965062529115,6944.849264094375,44,53760,744
Heller - Melody No.1.csv,756628.6161403509,79.2991419040782,1408,23616,0.05962059620596206,40824.07755909843,25,67392,862
Heller - Melody No.10.csv,600000.0,100.0,2612,31680,0.08244949494949495,0.0,37,63360,613
Heller - Melody No.11 Opus.46.csv,384085.0683020683,156.21539328577148,1974,49155,0.04015868172108636,33787.98526884335,54,96926,1181
Heller - Melody No.11.csv,546740.032664489,109.74136960045769,1876,40704,0.04608883647798742,10447.74295922217,38,114432,521
Heller - Melody No.12.csv,1005529.9539170507,59.670027497708524,836,14544,0.05748074807480748,32812.35703453285,32,39072,339
Heller - Melody No.18 Opus.46.csv,337895.8761662426,177.5694947235177,1132,33411,0.03388105713687109,15605.019551313491,52,59140,754
Heller - Melody No.2.csv,574660.4884120171,104.40947517690047,1152,36912,0.031209362808842653,20601.09439614335,28,96576,635
Heller - Melody No.20 Opus.46.csv,247767.48624338623,242.16252467065422,1820,113762,0.015998312265958756,22612.30248284133,45,223913,1016
Heller - Melody No.22 Opus.46.csv,440264.33507511433,136.28176352227868,1416,39939,0.03545406745286562,42217.12243949499,36,78337,834
Heller - Melody No.3 Opus.46.csv,441668.66439523,135.84844213966835,572,17667,0.03237674760853569,34712.370149226896,33,34180,323
Heller - Melody No.3.csv,556083.8150782362,107.89740390404731,1376,26064,0.05279312461632903,28800.893733264922,28,76320,830
Heller - Melody No.4.csv,333333.0,180.00018000018,1160,36336,0.03192426243945398,0.0,27,72672,609
Heller - Melody No.5 Opus.46.csv,711333.4149357072,84.34863137340878,1996,22531,0.08858905507966801,44570.82540659829,49,44034,1268
Heller - Melody No.5.csv,521699.56071280566,115.00872248774972,2380,32208,0.07389468455042225,36584.00898950152,30,95904,1285
Heller - Melody No.6.csv,366016.96939412865,163.926825849956,1558,39456,0.03948702351987023,10668.8500991057,34,116832,902
Heller - Melody No.7 Opus.46.csv,200823.04402515723,298.77049365153414,1416,58371,0.024258621575782496,5482.4052179298915,39,114436,989
Heller - Melody No.7.csv,300000.0,200.0,1416,42656,0.03319579894973743,0.0,38,85312,954
Heller - Melody No.8.csv,575314.1091492777,104.29085441468237,1800,19968,0.09014423076923077,17606.811720353013,40,57600,557
Heller - Melody No.9.csv,547279.8075313808,109.63313313283466,1956,37920,0.051582278481012656,9813.342709168459,41,105216,1045
Heller - Rondino In G Major.csv,500000.0,120.0,3468,98976,0.035038797284190105,0.0,40,197952,1591
Heller - Song without words.csv,666667.0,89.9999550000225,1362,50400,0.027023809523809523,0.0,28,143616,809
