tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
4432,note_on,,,,,16,0,2,,,,,1,,,62,0
4432,note_on,,,,,6,0,1,,,,,0,,,62,0
4440,control_change,,,,,24,0,3,,,,,2,64,127,,
4440,note_on,,,,,0,0,3,,,,,2,,,36,101
4440,control_change,,,,,8,0,1,,,,,0,11,101,,
4440,control_change,,,,,8,0,2,,,,,1,64,127,,
4440,note_on,,,,,0,0,3,,,,,2,,,48,101
4440,note_on,,,,,0,0,1,,,,,0,,,60,101
4440,set_tempo,,,,,2880,1,0,,869565,,,,,,,
4450,set_tempo,,,,,10,1,0,,882352,,,,,,,
4453,control_change,,,,,13,0,1,,,,,0,11,100,,
4460,set_tempo,,,,,10,1,0,,895522,,,,,,,
4467,control_change,,,,,14,0,1,,,,,0,11,99,,
4481,control_change,,,,,14,0,1,,,,,0,11,98,,
4495,control_change,,,,,14,0,1,,,,,0,11,97,,
4500,note_on,,,,,0,0,2,,,,,1,,,60,101
4500,note_on,,,,,60,0,2,,,,,1,,,55,101
4500,note_on,,,,,0,0,2,,,,,1,,,58,101
4509,control_change,,,,,14,0,1,,,,,0,11,96,,
4520,set_tempo,,,,,60,1,0,,909090,,,,,,,
4522,control_change,,,,,13,0,1,,,,,0,11,95,,
4536,control_change,,,,,14,0,1,,,,,0,11,94,,
4550,control_change,,,,,14,0,1,,,,,0,11,93,,
4550,set_tempo,,,,,30,1,0,,923076,,,,,,,
4552,note_on,,,,,0,0,2,,,,,1,,,58,0
4552,note_on,,,,,52,0,2,,,,,1,,,60,0
4552,note_on,,,,,0,0,2,,,,,1,,,55,0
4560,note_on,,,,,0,0,2,,,,,1,,,67,101
4560,note_on,,,,,0,0,2,,,,,1,,,60,101
4560,note_on,,,,,8,0,2,,,,,1,,,58,101
4564,control_change,,,,,14,0,1,,,,,0,11,92,,
4570,set_tempo,,,,,20,1,0,,937500,,,,,,,
4578,control_change,,,,,14,0,1,,,,,0,11,91,,
4580,set_tempo,,,,,10,1,0,,952380,,,,,,,
4592,control_change,,,,,14,0,1,,,,,0,11,90,,
4600,set_tempo,,,,,20,1,0,,967741,,,,,,,
4605,note_on,,,,,13,0,1,,,,,0,,,60,0
4606,control_change,,,,,1,0,1,,,,,0,11,89,,
4612,note_on,,,,,0,0,2,,,,,1,,,60,0
4612,note_on,,,,,52,0,2,,,,,1,,,67,0
4612,note_on,,,,,0,0,2,,,,,1,,,58,0
4620,note_on,,,,,8,0,2,,,,,1,,,55,101
4620,note_on,,,,,0,0,1,,,,,0,,,58,101
4620,note_on,,,,,0,0,2,,,,,1,,,60,101
4620,set_tempo,,,,,20,1,0,,983606,,,,,,,
4620,control_change,,,,,14,0,1,,,,,0,11,88,,
4620,note_on,,,,,0,0,2,,,,,1,,,58,101
4633,control_change,,,,,13,0,1,,,,,0,11,87,,
4640,set_tempo,,,,,20,1,0,,1000000,,,,,,,
4647,control_change,,,,,14,0,1,,,,,0,11,86,,
4650,set_tempo,,,,,10,1,0,,1016949,,,,,,,
4661,control_change,,,,,14,0,1,,,,,0,11,85,,
4665,note_on,,,,,0,0,3,,,,,2,,,36,0
4665,note_on,,,,,225,0,3,,,,,2,,,48,0
4672,note_on,,,,,0,0,2,,,,,1,,,55,0
4672,note_on,,,,,0,0,2,,,,,1,,,58,0
4672,note_on,,,,,52,0,2,,,,,1,,,60,0
4672,note_on,,,,,11,0,1,,,,,0,,,58,0
4675,control_change,,,,,3,0,1,,,,,0,11,84,,
4680,note_on,,,,,8,0,2,,,,,1,,,58,101
4680,note_on,,,,,5,0,1,,,,,0,,,58,101
4680,note_on,,,,,0,0,2,,,,,1,,,67,101
4680,note_on,,,,,0,0,2,,,,,1,,,60,101
4680,set_tempo,,,,,30,1,0,,857142,,,,,,,
4689,control_change,,,,,9,0,1,,,,,0,11,83,,
4702,control_change,,,,,13,0,1,,,,,0,11,82,,
4715,note_on,,,,,13,0,1,,,,,0,,,58,0
4716,control_change,,,,,1,0,1,,,,,0,11,81,,
4719,note_on,,,,,3,0,1,,,,,0,,,57,101
4730,control_change,,,,,11,0,1,,,,,0,11,80,,
4732,note_on,,,,,0,0,2,,,,,1,,,60,0
4732,note_on,,,,,52,0,2,,,,,1,,,67,0
4732,note_on,,,,,0,0,2,,,,,1,,,58,0
4740,note_on,,,,,0,0,2,,,,,1,,,58,101
4740,note_on,,,,,8,0,2,,,,,1,,,55,101
4740,note_on,,,,,0,0,2,,,,,1,,,60,101
4744,control_change,,,,,14,0,1,,,,,0,11,79,,
4755,note_on,,,,,11,0,1,,,,,0,,,57,0
4758,control_change,,,,,3,0,1,,,,,0,11,78,,
4759,note_on,,,,,1,0,1,,,,,0,,,55,101
4772,control_change,,,,,13,0,1,,,,,0,11,77,,
4776,control_change,,,,,111,0,3,,,,,2,64,0,,
4776,control_change,,,,,36,0,2,,,,,1,64,0,,
4786,control_change,,,,,14,0,1,,,,,0,11,76,,
4792,note_on,,,,,0,0,2,,,,,1,,,55,0
4792,note_on,,,,,0,0,2,,,,,1,,,58,0
4792,note_on,,,,,16,0,2,,,,,1,,,60,0
4794,note_on,,,,,8,0,1,,,,,0,,,55,0
4800,control_change,,,,,8,0,2,,,,,1,64,127,,
4800,note_on,,,,,0,0,3,,,,,2,,,29,101
4800,note_on,,,,,6,0,1,,,,,0,,,57,101
4800,control_change,,,,,24,0,3,,,,,2,64,127,,
4800,note_on,,,,,0,0,3,,,,,2,,,41,101
4860,note_on,,,,,0,0,2,,,,,1,,,57,101
4860,note_on,,,,,0,0,2,,,,,1,,,60,101
4860,note_on,,,,,60,0,2,,,,,1,,,53,101
4912,note_on,,,,,52,0,2,,,,,1,,,60,0
4912,note_on,,,,,0,0,2,,,,,1,,,57,0
4912,note_on,,,,,0,0,2,,,,,1,,,53,0
4920,note_on,,,,,0,0,2,,,,,1,,,60,101
4920,note_on,,,,,0,0,2,,,,,1,,,65,101
4920,note_on,,,,,8,0,2,,,,,1,,,57,101
4972,note_on,,,,,52,0,2,,,,,1,,,65,0
4972,note_on,,,,,0,0,2,,,,,1,,,57,0
4972,note_on,,,,,0,0,2,,,,,1,,,60,0
4980,note_on,,,,,8,0,2,,,,,1,,,53,101
4980,note_on,,,,,0,0,2,,,,,1,,,57,101
4980,note_on,,,,,0,0,2,,,,,1,,,60,101
5025,note_on,,,,,225,0,3,,,,,2,,,41,0
5025,note_on,,,,,0,0,3,,,,,2,,,29,0
5025,note_on,,,,,225,0,1,,,,,0,,,57,0
5032,note_on,,,,,0,0,2,,,,,1,,,53,0
5032,note_on,,,,,0,0,2,,,,,1,,,57,0
5032,note_on,,,,,52,0,2,,,,,1,,,60,0
5040,note_on,,,,,0,0,2,,,,,1,,,60,101
5040,note_on,,,,,0,0,2,,,,,1,,,65,101
5040,note_on,,,,,8,0,2,,,,,1,,,57,101
5092,note_on,,,,,52,0,2,,,,,1,,,65,0
5092,note_on,,,,,0,0,2,,,,,1,,,60,0
5092,note_on,,,,,0,0,2,,,,,1,,,57,0
5100,note_on,,,,,8,0,2,,,,,1,,,65,101
5100,note_on,,,,,0,0,2,,,,,1,,,74,101
5136,control_change,,,,,111,0,3,,,,,2,64,0,,
5136,control_change,,,,,36,0,2,,,,,1,64,0,,
5152,note_on,,,,,0,0,2,,,,,1,,,65,0
5152,note_on,,,,,16,0,2,,,,,1,,,74,0
5160,note_on,,,,,0,0,3,,,,,2,,,36,101
5160,control_change,,,,,24,0,3,,,,,2,64,127,,
5160,note_on,,,,,0,0,2,,,,,1,,,64,101
5160,note_on,,,,,0,0,2,,,,,1,,,72,101
5160,control_change,,,,,8,0,2,,,,,1,64,127,,
5170,set_tempo,,,,,490,1,0,,869565,,,,,,,
5180,set_tempo,,,,,10,1,0,,857142,,,,,,,
5200,set_tempo,,,,,20,1,0,,869565,,,,,,,
5210,set_tempo,,,,,10,1,0,,882352,,,,,,,
5212,note_on,,,,,52,0,3,,,,,2,,,36,0
5220,note_on,,,,,8,0,3,,,,,2,,,48,101
5220,note_on,,,,,0,0,3,,,,,2,,,55,101
5230,set_tempo,,,,,20,1,0,,895522,,,,,,,
5250,set_tempo,,,,,20,1,0,,909090,,,,,,,
5260,set_tempo,,,,,10,1,0,,923076,,,,,,,
5272,note_on,,,,,0,0,3,,,,,2,,,48,0
5272,note_on,,,,,52,0,3,,,,,2,,,55,0
5280,note_on,,,,,8,0,3,,,,,2,,,55,101
5280,set_tempo,,,,,20,1,0,,937500,,,,,,,
5280,note_on,,,,,0,0,3,,,,,2,,,58,101
5325,note_on,,,,,165,0,2,,,,,1,,,72,0
5325,note_on,,,,,0,0,2,,,,,1,,,64,0
5330,set_tempo,,,,,50,1,0,,952380,,,,,,,
5332,note_on,,,,,0,0,3,,,,,2,,,55,0
5332,note_on,,,,,52,0,3,,,,,2,,,58,0
5340,note_on,,,,,0,0,3,,,,,2,,,55,101
5340,note_on,,,,,15,0,2,,,,,1,,,67,101
5340,note_on,,,,,8,0,3,,,,,2,,,48,101
5340,note_on,,,,,0,0,2,,,,,1,,,70,101
5360,set_tempo,,,,,30,1,0,,967741,,,,,,,
5380,set_tempo,,,,,20,1,0,,983606,,,,,,,
5390,set_tempo,,,,,10,1,0,,1000000,,,,,,,
5392,note_on,,,,,52,0,2,,,,,1,,,70,0
5392,note_on,,,,,0,0,3,,,,,2,,,48,0
5392,note_on,,,,,0,0,2,,,,,1,,,67,0
5392,note_on,,,,,52,0,3,,,,,2,,,55,0
5400,set_tempo,,,,,10,1,0,,857142,,,,,,,
5400,note_on,,,,,8,0,2,,,,,1,,,67,101
5400,note_on,,,,,0,0,2,,,,,1,,,70,101
5400,note_on,,,,,0,0,3,,,,,2,,,58,101
5400,note_on,,,,,8,0,3,,,,,2,,,55,101
5435,note_on,,,,,35,0,2,,,,,1,,,70,0
5435,note_on,,,,,0,0,2,,,,,1,,,67,0
5439,note_on,,,,,4,0,2,,,,,1,,,65,101
5439,note_on,,,,,0,0,2,,,,,1,,,69,101
5452,note_on,,,,,52,0,3,,,,,2,,,58,0
5452,note_on,,,,,0,0,3,,,,,2,,,55,0
5460,note_on,,,,,8,0,3,,,,,2,,,48,101
5460,note_on,,,,,0,0,3,,,,,2,,,55,101
5475,note_on,,,,,0,0,2,,,,,1,,,65,0
5475,note_on,,,,,36,0,2,,,,,1,,,69,0
5479,note_on,,,,,0,0,2,,,,,1,,,67,101
5479,note_on,,,,,4,0,2,,,,,1,,,64,101
5496,control_change,,,,,17,0,2,,,,,1,64,0,,
5496,control_change,,,,,36,0,3,,,,,2,64,0,,
5512,note_on,,,,,0,0,3,,,,,2,,,48,0
5512,note_on,,,,,16,0,3,,,,,2,,,55,0
5514,note_on,,,,,0,0,2,,,,,1,,,64,0
5514,note_on,,,,,18,0,2,,,,,1,,,67,0
5520,note_on,,,,,0,0,2,,,,,1,,,69,101
5520,note_on,,,,,0,0,2,,,,,1,,,65,101
5520,control_change,,,,,8,0,3,,,,,2,64,127,,
5520,note_on,,,,,0,0,3,,,,,2,,,41,101
5520,control_change,,,,,6,0,2,,,,,1,64,127,,
5572,note_on,,,,,52,0,3,,,,,2,,,41,0
5580,note_on,,,,,0,0,3,,,,,2,,,53,101
5580,note_on,,,,,8,0,3,,,,,2,,,48,101
5632,note_on,,,,,0,0,3,,,,,2,,,48,0
5632,note_on,,,,,52,0,3,,,,,2,,,53,0
5640,note_on,,,,,8,0,3,,,,,2,,,53,101
5640,note_on,,,,,0,0,3,,,,,2,,,57,101
5692,note_on,,,,,52,0,3,,,,,2,,,57,0
5692,note_on,,,,,0,0,3,,,,,2,,,53,0
5700,note_on,,,,,8,0,3,,,,,2,,,48,101
5700,note_on,,,,,0,0,3,,,,,2,,,53,101
5752,note_on,,,,,0,0,3,,,,,2,,,48,0
5752,note_on,,,,,52,0,3,,,,,2,,,53,0
5760,note_on,,,,,8,0,3,,,,,2,,,53,101
5760,note_on,,,,,0,0,3,,,,,2,,,57,101
5812,note_on,,,,,52,0,3,,,,,2,,,57,0
5812,note_on,,,,,0,0,3,,,,,2,,,53,0
5820,note_on,,,,,8,0,3,,,,,2,,,48,101
5820,note_on,,,,,0,0,3,,,,,2,,,53,101
5856,control_change,,,,,336,0,2,,,,,1,64,0,,
5856,control_change,,,,,36,0,3,,,,,2,64,0,,
5865,note_on,,,,,0,0,2,,,,,1,,,65,0
5865,note_on,,,,,9,0,2,,,,,1,,,69,0
5872,note_on,,,,,16,0,3,,,,,2,,,53,0
5872,note_on,,,,,0,0,3,,,,,2,,,48,0
5880,note_on,,,,,0,0,3,,,,,2,,,33,101
5880,control_change,,,,,15,0,2,,,,,1,64,127,,
5880,control_change,,,,,8,0,3,,,,,2,64,127,,
5880,note_on,,,,,0,0,3,,,,,2,,,45,101
5880,note_on,,,,,0,0,1,,,,,0,,,57,101
5880,control_change,,,,,855,0,1,,,,,0,11,75,,
5893,control_change,,,,,13,0,1,,,,,0,11,76,,
5907,control_change,,,,,14,0,1,,,,,0,11,77,,
5921,control_change,,,,,14,0,1,,,,,0,11,78,,
5935,control_change,,,,,14,0,1,,,,,0,11,79,,
5940,note_on,,,,,60,0,2,,,,,1,,,55,101
5940,note_on,,,,,0,0,2,,,,,1,,,57,101
5949,control_change,,,,,14,0,1,,,,,0,11,80,,
5958,note_on,,,,,9,0,1,,,,,0,,,57,0
5962,control_change,,,,,4,0,1,,,,,0,11,81,,
5970,note_on,,,,,8,0,1,,,,,0,,,61,101
5976,control_change,,,,,6,0,1,,,,,0,11,82,,
5990,control_change,,,,,14,0,1,,,,,0,11,83,,
5992,note_on,,,,,52,0,2,,,,,1,,,57,0
5992,note_on,,,,,0,0,2,,,,,1,,,55,0
5996,note_on,,,,,6,0,1,,,,,0,,,61,0
6000,note_on,,,,,4,0,1,,,,,0,,,65,101
6000,note_on,,,,,8,0,2,,,,,1,,,57,101
6000,note_on,,,,,0,0,2,,,,,1,,,61,101
6004,control_change,,,,,4,0,1,,,,,0,11,84,,
6018,control_change,,,,,14,0,1,,,,,0,11,85,,
6032,control_change,,,,,14,0,1,,,,,0,11,86,,
6046,control_change,,,,,14,0,1,,,,,0,11,87,,
6052,note_on,,,,,52,0,2,,,,,1,,,61,0
6052,note_on,,,,,0,0,2,,,,,1,,,57,0
6060,note_on,,,,,8,0,2,,,,,1,,,55,101
6060,control_change,,,,,14,0,1,,,,,0,11,88,,
6060,note_on,,,,,0,0,2,,,,,1,,,57,101
6073,control_change,,,,,13,0,1,,,,,0,11,89,,
6087,control_change,,,,,14,0,1,,,,,0,11,90,,
6101,control_change,,,,,14,0,1,,,,,0,11,91,,
6105,note_on,,,,,225,0,3,,,,,2,,,45,0
6105,note_on,,,,,0,0,3,,,,,2,,,33,0
6112,note_on,,,,,0,0,2,,,,,1,,,55,0
6112,note_on,,,,,52,0,2,,,,,1,,,57,0
6115,control_change,,,,,14,0,1,,,,,0,11,92,,
6120,note_on,,,,,0,0,2,,,,,1,,,61,101
6120,note_on,,,,,8,0,2,,,,,1,,,57,101
6129,control_change,,,,,14,0,1,,,,,0,11,93,,
6142,control_change,,,,,13,0,1,,,,,0,11,94,,
6156,control_change,,,,,14,0,1,,,,,0,11,95,,
6165,note_on,,,,,9,0,1,,,,,0,,,65,0
6170,control_change,,,,,5,0,1,,,,,0,11,96,,
6172,note_on,,,,,52,0,2,,,,,1,,,61,0
6172,note_on,,,,,0,0,2,,,,,1,,,57,0
6180,note_on,,,,,10,0,1,,,,,0,,,64,101
6180,note_on,,,,,8,0,2,,,,,1,,,55,101
6180,note_on,,,,,0,0,2,,,,,1,,,57,101
6184,control_change,,,,,4,0,1,,,,,0,11,97,,
6198,control_change,,,,,14,0,1,,,,,0,11,98,,
6212,control_change,,,,,14,0,1,,,,,0,11,99,,
6216,control_change,,,,,36,0,2,,,,,1,64,0,,
6216,control_change,,,,,111,0,3,,,,,2,64,0,,
6226,control_change,,,,,14,0,1,,,,,0,11,100,,
6232,note_on,,,,,16,0,2,,,,,1,,,57,0
6232,note_on,,,,,6,0,1,,,,,0,,,64,0
6232,note_on,,,,,0,0,2,,,,,1,,,55,0
6240,note_on,,,,,0,0,3,,,,,2,,,38,101
6240,control_change,,,,,8,0,1,,,,,0,11,101,,
6240,note_on,,,,,0,0,1,,,,,0,,,62,101
6240,control_change,,,,,8,0,2,,,,,1,64,127,,
6240,control_change,,,,,24,0,3,,,,,2,64,127,,
6253,control_change,,,,,13,0,1,,,,,0,11,100,,
6267,control_change,,,,,14,0,1,,,,,0,11,99,,
6281,control_change,,,,,14,0,1,,,,,0,11,98,,
6295,control_change,,,,,14,0,1,,,,,0,11,97,,
6300,note_on,,,,,0,0,2,,,,,1,,,57,101
6300,note_on,,,,,60,0,2,,,,,1,,,53,101
6309,control_change,,,,,14,0,1,,,,,0,11,96,,
6318,note_on,,,,,9,0,1,,,,,0,,,62,0
6322,control_change,,,,,4,0,1,,,,,0,11,95,,
6330,note_on,,,,,8,0,1,,,,,0,,,57,101
6336,control_change,,,,,6,0,1,,,,,0,11,94,,
6350,control_change,,,,,14,0,1,,,,,0,11,93,,
6352,note_on,,,,,52,0,2,,,,,1,,,57,0
6352,note_on,,,,,0,0,2,,,,,1,,,53,0
6356,note_on,,,,,6,0,1,,,,,0,,,57,0
6360,note_on,,,,,8,0,2,,,,,1,,,57,101
6360,note_on,,,,,4,0,1,,,,,0,,,53,101
6360,note_on,,,,,0,0,2,,,,,1,,,62,101
6364,control_change,,,,,4,0,1,,,,,0,11,92,,
6378,control_change,,,,,14,0,1,,,,,0,11,91,,
6392,control_change,,,,,14,0,1,,,,,0,11,90,,
6406,control_change,,,,,14,0,1,,,,,0,11,89,,
6412,note_on,,,,,0,0,2,,,,,1,,,57,0
6412,note_on,,,,,52,0,2,,,,,1,,,62,0
6420,note_on,,,,,0,0,2,,,,,1,,,57,101
6420,control_change,,,,,14,0,1,,,,,0,11,88,,
6420,note_on,,,,,8,0,2,,,,,1,,,53,101
6433,control_change,,,,,13,0,1,,,,,0,11,87,,
6447,control_change,,,,,14,0,1,,,,,0,11,86,,
6461,control_change,,,,,14,0,1,,,,,0,11,85,,
6465,note_on,,,,,225,0,3,,,,,2,,,38,0
6472,note_on,,,,,0,0,2,,,,,1,,,53,0
6472,note_on,,,,,52,0,2,,,,,1,,,57,0
6475,control_change,,,,,14,0,1,,,,,0,11,84,,
6480,note_on,,,,,15,0,3,,,,,2,,,50,101
6480,note_on,,,,,0,0,2,,,,,1,,,62,101
6480,note_on,,,,,8,0,2,,,,,1,,,57,101
6489,control_change,,,,,14,0,1,,,,,0,11,83,,
6502,control_change,,,,,13,0,1,,,,,0,11,82,,
6516,control_change,,,,,14,0,1,,,,,0,11,81,,
6525,note_on,,,,,9,0,1,,,,,0,,,53,0
6530,control_change,,,,,5,0,1,,,,,0,11,80,,
6532,note_on,,,,,52,0,2,,,,,1,,,62,0
6532,note_on,,,,,0,0,2,,,,,1,,,57,0
6540,note_on,,,,,8,0,2,,,,,1,,,53,101
6540,note_on,,,,,0,0,2,,,,,1,,,57,101
6540,note_on,,,,,10,0,1,,,,,0,,,50,101
6544,control_change,,,,,4,0,1,,,,,0,11,79,,
6558,control_change,,,,,14,0,1,,,,,0,11,78,,
6570,note_on,,,,,12,0,1,,,,,0,,,58,101
6572,control_change,,,,,2,0,1,,,,,0,11,77,,
6576,control_change,,,,,36,0,2,,,,,1,64,0,,
6576,control_change,,,,,96,0,3,,,,,2,64,0,,
6583,note_on,,,,,11,0,1,,,,,0,,,58,0
6585,note_on,,,,,2,0,1,,,,,0,,,60,101
6585,note_on,,,,,9,0,3,,,,,2,,,50,0
6586,control_change,,,,,1,0,1,,,,,0,11,76,,
6592,note_on,,,,,0,0,2,,,,,1,,,53,0
6592,note_on,,,,,6,0,1,,,,,0,,,50,0
6592,note_on,,,,,16,0,2,,,,,1,,,57,0
6598,note_on,,,,,6,0,1,,,,,0,,,60,0
6600,control_change,,,,,15,0,3,,,,,2,64,127,,
6600,note_on,,,,,0,0,3,,,,,2,,,34,101
6600,control_change,,,,,8,0,2,,,,,1,64,127,,
6600,note_on,,,,,0,0,3,,,,,2,,,46,101
6600,note_on,,,,,2,0,1,,,,,0,,,58,101
6635,note_on,,,,,35,0,1,,,,,0,,,58,0
6639,note_on,,,,,4,0,1,,,,,0,,,57,101
6660,note_on,,,,,0,0,2,,,,,1,,,62,101
6660,note_on,,,,,0,0,2,,,,,1,,,58,101
6660,note_on,,,,,60,0,2,,,,,1,,,53,101
6675,note_on,,,,,36,0,1,,,,,0,,,57,0
6679,note_on,,,,,4,0,1,,,,,0,,,58,101
6712,note_on,,,,,0,0,2,,,,,1,,,53,0
6712,note_on,,,,,52,0,2,,,,,1,,,62,0
6712,note_on,,,,,0,0,2,,,,,1,,,58,0
6714,note_on,,,,,35,0,1,,,,,0,,,58,0
6720,note_on,,,,,0,0,2,,,,,1,,,65,101
6720,note_on,,,,,0,0,2,,,,,1,,,62,101
6720,note_on,,,,,8,0,2,,,,,1,,,58,101
6720,note_on,,,,,6,0,1,,,,,0,,,62,101
6772,note_on,,,,,52,0,2,,,,,1,,,65,0
6772,note_on,,,,,0,0,2,,,,,1,,,58,0
6772,note_on,,,,,0,0,2,,,,,1,,,62,0
6780,note_on,,,,,8,0,2,,,,,1,,,53,101
6780,note_on,,,,,0,0,2,,,,,1,,,62,101
6780,note_on,,,,,0,0,2,,,,,1,,,58,101
6825,note_on,,,,,225,0,3,,,,,2,,,46,0
6825,note_on,,,,,0,0,3,,,,,2,,,34,0
6832,note_on,,,,,0,0,2,,,,,1,,,58,0
6832,note_on,,,,,0,0,2,,,,,1,,,53,0
6832,note_on,,,,,52,0,2,,,,,1,,,62,0
6840,note_on,,,,,0,0,2,,,,,1,,,65,101
6840,note_on,,,,,8,0,2,,,,,1,,,58,101
6840,note_on,,,,,0,0,2,,,,,1,,,62,101
6885,note_on,,,,,165,0,1,,,,,0,,,62,0
6892,note_on,,,,,0,0,2,,,,,1,,,62,0
6892,note_on,,,,,52,0,2,,,,,1,,,65,0
6892,note_on,,,,,0,0,2,,,,,1,,,58,0
6900,note_on,,,,,0,0,2,,,,,1,,,58,101
6900,note_on,,,,,0,0,2,,,,,1,,,62,101
6900,note_on,,,,,8,0,2,,,,,1,,,53,101
6900,note_on,,,,,15,0,1,,,,,0,,,58,101
6936,control_change,,,,,111,0,3,,,,,2,64,0,,
6936,control_change,,,,,36,0,2,,,,,1,64,0,,
6952,note_on,,,,,52,0,1,,,,,0,,,58,0
6952,note_on,,,,,0,0,2,,,,,1,,,58,0
6952,note_on,,,,,0,0,2,,,,,1,,,53,0
6952,note_on,,,,,16,0,2,,,,,1,,,62,0
6960,note_on,,,,,0,0,3,,,,,2,,,29,101
6960,note_on,,,,,8,0,1,,,,,0,,,57,101
6960,control_change,,,,,8,0,2,,,,,1,64,127,,
6960,note_on,,,,,0,0,3,,,,,2,,,41,101
6960,control_change,,,,,24,0,3,,,,,2,64,127,,
7020,note_on,,,,,0,0,2,,,,,1,,,60,101
7020,note_on,,,,,0,0,2,,,,,1,,,57,101
7020,note_on,,,,,60,0,2,,,,,1,,,53,101
7072,note_on,,,,,52,0,2,,,,,1,,,60,0
7072,note_on,,,,,0,0,2,,,,,1,,,53,0
7072,note_on,,,,,0,0,2,,,,,1,,,57,0
7080,note_on,,,,,0,0,2,,,,,1,,,60,101
7080,note_on,,,,,0,0,2,,,,,1,,,65,101
7080,note_on,,,,,8,0,2,,,,,1,,,57,101
7132,note_on,,,,,0,0,2,,,,,1,,,60,0
7132,note_on,,,,,52,0,2,,,,,1,,,65,0
7132,note_on,,,,,0,0,2,,,,,1,,,57,0
7140,note_on,,,,,0,0,2,,,,,1,,,57,101
7140,note_on,,,,,0,0,2,,,,,1,,,60,101
7140,note_on,,,,,8,0,2,,,,,1,,,53,101
7185,note_on,,,,,225,0,3,,,,,2,,,41,0
7185,note_on,,,,,0,0,3,,,,,2,,,29,0
7192,note_on,,,,,0,0,2,,,,,1,,,53,0
7192,note_on,,,,,52,0,2,,,,,1,,,60,0
7192,note_on,,,,,0,0,2,,,,,1,,,57,0
7200,note_on,,,,,0,0,2,,,,,1,,,60,101
7200,note_on,,,,,0,0,2,,,,,1,,,65,101
7200,note_on,,,,,8,0,2,,,,,1,,,57,101
7252,note_on,,,,,0,0,2,,,,,1,,,57,0
7252,note_on,,,,,0,0,2,,,,,1,,,60,0
7252,note_on,,,,,52,0,2,,,,,1,,,65,0
7260,note_on,,,,,0,0,2,,,,,1,,,57,101
7260,note_on,,,,,0,0,2,,,,,1,,,60,101
7260,note_on,,,,,8,0,2,,,,,1,,,53,101
7290,note_on,,,,,330,0,1,,,,,0,,,55,101
7290,note_on,,,,,30,0,2,,,,,1,,,70,101
7296,control_change,,,,,6,0,2,,,,,1,64,0,,
7296,control_change,,,,,111,0,3,,,,,2,64,0,,
7303,note_on,,,,,7,0,2,,,,,1,,,70,0
7303,note_on,,,,,13,0,1,,,,,0,,,55,0
7305,note_on,,,,,0,0,1,,,,,0,,,57,101
7305,note_on,,,,,2,0,2,,,,,1,,,72,101
7305,note_on,,,,,2,0,1,,,,,0,,,57,0
7312,note_on,,,,,0,0,2,,,,,1,,,60,0
7312,note_on,,,,,7,0,2,,,,,1,,,53,0
7312,note_on,,,,,0,0,2,,,,,1,,,57,0
7318,note_on,,,,,6,0,2,,,,,1,,,72,0
7318,note_on,,,,,13,0,1,,,,,0,,,57,0
7320,control_change,,,,,24,0,3,,,,,2,64,127,,
7320,control_change,,,,,2,0,2,,,,,1,64,127,,
7320,note_on,,,,,2,0,1,,,,,0,,,55,101
7320,note_on,,,,,0,0,2,,,,,1,,,70,101
7320,note_on,,,,,0,0,3,,,,,2,,,36,101
7320,note_on,,,,,0,0,3,,,,,2,,,48,101
7330,set_tempo,,,,,1930,1,0,,1000000,,,,,,,
7355,note_on,,,,,35,0,1,,,,,0,,,55,0
7355,note_on,,,,,35,0,2,,,,,1,,,70,0
7359,note_on,,,,,4,0,1,,,,,0,,,54,101
7359,note_on,,,,,4,0,2,,,,,1,,,69,101
7372,note_on,,,,,0,0,3,,,,,2,,,36,0
7372,note_on,,,,,52,0,3,,,,,2,,,48,0
7380,note_on,,,,,0,0,3,,,,,2,,,60,101
7380,note_on,,,,,8,0,3,,,,,2,,,55,101
7395,note_on,,,,,36,0,2,,,,,1,,,69,0
7395,note_on,,,,,36,0,1,,,,,0,,,54,0
7399,note_on,,,,,4,0,1,,,,,0,,,55,101
7399,note_on,,,,,4,0,2,,,,,1,,,70,101
7432,note_on,,,,,52,0,3,,,,,2,,,60,0
7432,note_on,,,,,0,0,3,,,,,2,,,55,0
7434,note_on,,,,,35,0,2,,,,,1,,,70,0
7434,note_on,,,,,35,0,1,,,,,0,,,55,0
7440,note_on,,,,,6,0,1,,,,,0,,,58,114
7440,note_on,,,,,0,0,3,,,,,2,,,64,101
7440,note_on,,,,,8,0,3,,,,,2,,,60,101
7440,note_on,,,,,6,0,2,,,,,1,,,74,114
7492,note_on,,,,,52,0,3,,,,,2,,,64,0
7492,note_on,,,,,0,0,3,,,,,2,,,60,0
7500,note_on,,,,,8,0,3,,,,,2,,,55,101
7500,note_on,,,,,0,0,3,,,,,2,,,60,101
7552,note_on,,,,,0,0,3,,,,,2,,,55,0
7552,note_on,,,,,52,0,3,,,,,2,,,60,0
7560,note_on,,,,,0,0,3,,,,,2,,,64,101
7560,note_on,,,,,8,0,3,,,,,2,,,60,101
7605,note_on,,,,,165,0,2,,,,,1,,,74,0
7605,note_on,,,,,165,0,1,,,,,0,,,58,0
7612,note_on,,,,,0,0,3,,,,,2,,,60,0
7612,note_on,,,,,52,0,3,,,,,2,,,64,0
7620,note_on,,,,,15,0,1,,,,,0,,,55,101
