tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,note,velocity,control,value
34138,note_off,,,,,34,0,1,,,0,61,64,,
34141,note_on,,,,,3,0,1,,,0,58,51,,
34142,note_off,,,,,1,0,1,,,0,65,64,,
34144,note_on,,,,,2,0,1,,,0,92,86,,
34145,note_on,,,,,0,0,1,,,0,80,88,,
34145,note_off,,,,,1,0,1,,,0,68,64,,
34159,note_off,,,,,14,0,1,,,0,92,64,,
34162,note_off,,,,,3,0,1,,,0,80,64,,
34189,note_on,,,,,27,0,1,,,0,92,48,,
34192,note_on,,,,,3,0,1,,,0,80,69,,
34192,note_on,,,,,0,0,1,,,0,68,58,,
34201,note_on,,,,,9,0,1,,,0,65,29,,
34201,note_on,,,,,0,0,1,,,0,61,51,,
34212,note_off,,,,,11,0,1,,,0,58,64,,
34232,note_off,,,,,20,0,1,,,0,61,64,,
34241,note_on,,,,,0,0,1,,,0,58,62,,
34241,note_off,,,,,9,0,1,,,0,65,64,,
34245,note_off,,,,,4,0,1,,,0,68,64,,
34261,note_off,,,,,16,0,1,,,0,80,64,,
34273,note_off,,,,,12,0,1,,,0,92,64,,
34291,control_change,,,,,18,0,1,,,0,,,64,0
34304,note_on,,,,,13,0,1,,,0,61,73,,
34310,note_on,,,,,6,0,1,,,0,67,68,,
34310,note_on,,,,,0,0,1,,,0,64,54,,
34315,note_on,,,,,5,0,1,,,0,91,94,,
34316,note_on,,,,,1,0,1,,,0,79,97,,
34321,note_off,,,,,5,0,1,,,0,58,64,,
34353,note_off,,,,,32,0,1,,,0,64,64,,
34356,note_on,,,,,3,0,1,,,0,58,50,,
34357,note_off,,,,,1,0,1,,,0,91,64,,
34364,note_off,,,,,7,0,1,,,0,67,64,,
34366,note_off,,,,,2,0,1,,,0,79,64,,
34369,control_change,,,,,3,0,1,,,0,,,64,127
34377,note_off,,,,,8,0,1,,,0,61,64,,
34419,note_on,,,,,42,0,1,,,0,61,41,,
34430,note_on,,,,,11,0,1,,,0,67,55,,
34432,note_off,,,,,2,0,1,,,0,58,64,,
34433,note_on,,,,,1,0,1,,,0,64,47,,
34438,note_on,,,,,5,0,1,,,0,88,80,,
34443,note_on,,,,,5,0,1,,,0,76,52,,
34457,note_off,,,,,14,0,1,,,0,88,64,,
34468,note_off,,,,,0,0,1,,,0,61,64,,
34468,note_off,,,,,11,0,1,,,0,76,64,,
34469,note_off,,,,,1,0,1,,,0,64,64,,
34476,note_on,,,,,7,0,1,,,0,58,42,,
34481,note_off,,,,,5,0,1,,,0,67,64,,
34545,note_on,,,,,64,0,1,,,0,73,74,,
34545,note_on,,,,,0,0,1,,,0,85,84,,
34551,note_on,,,,,0,0,1,,,0,61,57,,
34551,note_off,,,,,6,0,1,,,0,58,64,,
34552,note_on,,,,,1,0,1,,,0,67,69,,
34555,note_on,,,,,3,0,1,,,0,64,49,,
34566,note_off,,,,,11,0,1,,,0,73,64,,
34569,note_off,,,,,3,0,1,,,0,85,64,,
34594,note_on,,,,,25,0,1,,,0,58,47,,
34597,note_off,,,,,3,0,1,,,0,64,64,,
34599,note_off,,,,,2,0,1,,,0,67,64,,
34611,note_off,,,,,12,0,1,,,0,61,64,,
34653,control_change,,,,,42,0,1,,,0,,,64,0
34657,note_on,,,,,4,0,1,,,0,91,104,,
34661,note_on,,,,,4,0,1,,,0,79,100,,
34664,note_on,,,,,3,0,1,,,0,61,62,,
34666,note_on,,,,,2,0,1,,,0,67,77,,
34673,note_on,,,,,7,0,1,,,0,64,73,,
34679,note_off,,,,,6,0,1,,,0,58,64,,
34696,note_off,,,,,17,0,1,,,0,79,64,,
34710,note_off,,,,,14,0,1,,,0,91,64,,
34712,note_on,,,,,2,0,1,,,0,58,58,,
34716,note_off,,,,,4,0,1,,,0,67,64,,
34718,note_off,,,,,2,0,1,,,0,64,64,,
34729,note_off,,,,,11,0,1,,,0,61,64,,
34729,control_change,,,,,0,0,1,,,0,,,64,127
34777,note_on,,,,,48,0,1,,,0,67,60,,
34783,note_on,,,,,0,0,1,,,0,61,47,,
34783,note_on,,,,,6,0,1,,,0,64,49,,
34794,note_off,,,,,11,0,1,,,0,58,64,,
34815,note_off,,,,,21,0,1,,,0,64,64,,
34819,note_on,,,,,4,0,1,,,0,91,85,,
34820,note_on,,,,,1,0,1,,,0,79,91,,
34821,note_off,,,,,1,0,1,,,0,67,64,,
34825,note_on,,,,,4,0,1,,,0,58,59,,
34837,note_off,,,,,12,0,1,,,0,79,64,,
34837,note_off,,,,,0,0,1,,,0,91,64,,
34848,note_off,,,,,11,0,1,,,0,61,64,,
34865,note_on,,,,,17,0,1,,,0,91,71,,
34867,note_on,,,,,2,0,1,,,0,79,81,,
34877,note_on,,,,,10,0,1,,,0,67,55,,
34880,note_on,,,,,3,0,1,,,0,61,65,,
34887,note_on,,,,,7,0,1,,,0,64,47,,
34897,note_off,,,,,10,0,1,,,0,58,64,,
34910,note_off,,,,,13,0,1,,,0,91,64,,
34913,note_off,,,,,3,0,1,,,0,79,64,,
34916,note_off,,,,,3,0,1,,,0,64,64,,
34927,note_on,,,,,11,0,1,,,0,58,62,,
34931,note_off,,,,,4,0,1,,,0,67,64,,
34952,control_change,,,,,21,0,1,,,0,,,64,0
34953,note_off,,,,,1,0,1,,,0,61,64,,
34989,note_on,,,,,36,0,1,,,0,78,93,,
34990,note_on,,,,,1,0,1,,,0,90,89,,
34994,note_off,,,,,4,0,1,,,0,58,64,,
34994,note_on,,,,,0,0,1,,,0,69,65,,
35001,note_on,,,,,7,0,1,,,0,66,56,,
35003,note_on,,,,,2,0,1,,,0,63,62,,
35038,note_off,,,,,35,0,1,,,0,78,64,,
35039,note_off,,,,,1,0,1,,,0,90,64,,
35044,control_change,,,,,5,0,1,,,0,,,64,127
35047,note_off,,,,,3,0,1,,,0,69,64,,
35054,note_on,,,,,7,0,1,,,0,60,74,,
35068,note_off,,,,,14,0,1,,,0,66,64,,
35074,note_off,,,,,6,0,1,,,0,63,64,,
35102,note_on,,,,,28,0,1,,,0,87,74,,
35102,note_on,,,,,0,0,1,,,0,75,77,,
35105,note_on,,,,,3,0,1,,,0,69,49,,
35111,note_on,,,,,0,0,1,,,0,63,63,,
35111,note_on,,,,,6,0,1,,,0,66,39,,
35114,note_off,,,,,3,0,1,,,0,60,64,,
35148,note_off,,,,,34,0,1,,,0,87,64,,
35150,note_off,,,,,2,0,1,,,0,69,64,,
35157,note_on,,,,,7,0,1,,,0,60,60,,
35158,note_off,,,,,1,0,1,,,0,75,64,,
35175,note_off,,,,,17,0,1,,,0,63,64,,
35177,note_off,,,,,2,0,1,,,0,66,64,,
35211,note_on,,,,,0,0,1,,,0,72,81,,
35211,note_on,,,,,34,0,1,,,0,84,90,,
35220,note_on,,,,,0,0,1,,,0,63,55,,
35220,note_on,,,,,9,0,1,,,0,69,59,,
35221,note_on,,,,,1,0,1,,,0,66,37,,
35230,note_off,,,,,9,0,1,,,0,72,64,,
35230,note_off,,,,,0,0,1,,,0,60,64,,
35231,note_off,,,,,1,0,1,,,0,84,64,,
35265,note_off,,,,,34,0,1,,,0,69,64,,
35270,note_on,,,,,5,0,1,,,0,60,67,,
35286,note_off,,,,,16,0,1,,,0,63,64,,
35289,note_off,,,,,3,0,1,,,0,66,64,,
35328,note_on,,,,,0,0,1,,,0,78,95,,
35328,note_on,,,,,39,0,1,,,0,90,97,,
35336,control_change,,,,,8,0,1,,,0,,,64,0
35339,note_on,,,,,3,0,1,,,0,69,71,,
35340,note_on,,,,,1,0,1,,,0,63,70,,
35341,note_on,,,,,1,0,1,,,0,66,56,,
35351,note_off,,,,,10,0,1,,,0,60,64,,
35393,note_off,,,,,42,0,1,,,0,90,64,,
35393,note_on,,,,,0,0,1,,,0,60,70,,
35394,note_off,,,,,1,0,1,,,0,78,64,,
35396,note_off,,,,,2,0,1,,,0,69,64,,
35398,control_change,,,,,2,0,1,,,0,,,64,127
35413,note_off,,,,,15,0,1,,,0,66,64,,
35413,note_off,,,,,0,0,1,,,0,63,64,,
35457,note_on,,,,,44,0,1,,,0,63,61,,
35457,note_on,,,,,0,0,1,,,0,69,62,,
35461,note_on,,,,,4,0,1,,,0,66,38,,
35468,note_off,,,,,7,0,1,,,0,60,64,,
35496,note_off,,,,,28,0,1,,,0,69,64,,
35505,note_on,,,,,0,0,1,,,0,90,82,,
35505,note_on,,,,,9,0,1,,,0,78,81,,
35506,note_on,,,,,1,0,1,,,0,60,67,,
35521,note_off,,,,,15,0,1,,,0,90,64,,
35523,note_off,,,,,2,0,1,,,0,78,64,,
35525,note_off,,,,,2,0,1,,,0,63,64,,
35525,note_off,,,,,0,0,1,,,0,66,64,,
35536,control_change,,,,,11,0,1,,,0,,,64,0
35553,note_on,,,,,17,0,1,,,0,69,47,,
35554,note_on,,,,,1,0,1,,,0,90,46,,
35555,note_on,,,,,1,0,1,,,0,78,69,,
35559,note_on,,,,,4,0,1,,,0,63,74,,
35561,note_on,,,,,2,0,1,,,0,66,56,,
35577,note_off,,,,,16,0,1,,,0,60,64,,
35598,control_change,,,,,21,0,1,,,0,,,64,127
35611,note_off,,,,,13,0,1,,,0,69,64,,
35612,note_on,,,,,1,0,1,,,0,60,77,,
35628,control_change,,,,,16,0,1,,,0,,,64,0
35629,note_off,,,,,1,0,1,,,0,78,64,,
35634,note_off,,,,,5,0,1,,,0,66,64,,
35635,note_off,,,,,1,0,1,,,0,63,64,,
35640,note_off,,,,,5,0,1,,,0,90,64,,
35665,note_off,,,,,25,0,1,,,0,60,64,,
35669,note_on,,,,,4,0,1,,,0,71,85,,
35671,note_on,,,,,2,0,1,,,0,68,64,,
35673,note_on,,,,,2,0,1,,,0,89,87,,
35676,note_on,,,,,3,0,1,,,0,77,77,,
35682,note_on,,,,,6,0,1,,,0,65,41,,
35706,note_off,,,,,24,0,1,,,0,71,64,,
35713,control_change,,,,,7,0,1,,,0,,,64,127
35714,note_off,,,,,1,0,1,,,0,89,64,,
35718,note_off,,,,,4,0,1,,,0,77,64,,
35730,note_on,,,,,12,0,1,,,0,62,80,,
35741,note_off,,,,,11,0,1,,,0,68,64,,
35743,note_off,,,,,2,0,1,,,0,65,64,,
35783,note_on,,,,,40,0,1,,,0,86,89,,
35786,note_on,,,,,3,0,1,,,0,74,83,,
35791,note_on,,,,,5,0,1,,,0,71,74,,
35794,note_on,,,,,3,0,1,,,0,68,39,,
35798,note_on,,,,,4,0,1,,,0,65,48,,
35803,note_off,,,,,5,0,1,,,0,62,64,,
35804,note_off,,,,,1,0,1,,,0,74,64,,
35821,note_off,,,,,17,0,1,,,0,71,64,,
35844,note_off,,,,,23,0,1,,,0,68,64,,
35844,note_off,,,,,0,0,1,,,0,86,64,,
35845,note_on,,,,,1,0,1,,,0,62,59,,
35855,note_off,,,,,10,0,1,,,0,65,64,,
35889,note_on,,,,,34,0,1,,,0,83,108,,
35902,note_on,,,,,13,0,1,,,0,71,82,,
35902,note_on,,,,,0,0,1,,,0,65,53,,
35908,note_on,,,,,6,0,1,,,0,68,57,,
35913,note_off,,,,,5,0,1,,,0,62,64,,
35940,note_off,,,,,27,0,1,,,0,71,64,,
35941,note_off,,,,,1,0,1,,,0,83,64,,
35950,note_off,,,,,9,0,1,,,0,68,64,,
35953,note_on,,,,,3,0,1,,,0,62,67,,
35969,note_off,,,,,16,0,1,,,0,65,64,,
36006,note_on,,,,,37,0,1,,,0,65,65,,
36007,note_on,,,,,1,0,1,,,0,89,105,,
36010,note_on,,,,,3,0,1,,,0,77,97,,
36015,note_on,,,,,5,0,1,,,0,71,95,,
36022,note_on,,,,,7,0,1,,,0,68,55,,
36026,note_off,,,,,4,0,1,,,0,62,64,,
36030,note_off,,,,,4,0,1,,,0,65,64,,
36038,note_off,,,,,8,0,1,,,0,71,64,,
36038,note_off,,,,,0,0,1,,,0,77,64,,
36045,note_off,,,,,7,0,1,,,0,68,64,,
36062,note_off,,,,,17,0,1,,,0,89,64,,
36135,control_change,,,,,73,0,1,,,0,,,64,0
36214,note_on,,,,,79,0,1,,,0,80,76,,
36218,note_on,,,,,4,0,1,,,0,88,68,,
36219,note_on,,,,,1,0,1,,,0,73,69,,
36223,note_on,,,,,4,0,1,,,0,76,66,,
36224,note_on,,,,,1,0,1,,,0,83,89,,
36244,note_off,,,,,20,0,1,,,0,80,64,,
36245,note_off,,,,,1,0,1,,,0,76,64,,
36246,note_off,,,,,1,0,1,,,0,83,64,,
36247,note_off,,,,,1,0,1,,,0,73,64,,
36259,note_off,,,,,12,0,1,,,0,88,64,,
36330,note_on,,,,,71,0,1,,,0,89,87,,
36331,note_on,,,,,1,0,1,,,0,80,81,,
36332,note_on,,,,,1,0,1,,,0,83,95,,
36334,note_on,,,,,2,0,1,,,0,77,76,,
36338,note_on,,,,,4,0,1,,,0,74,75,,
36356,note_off,,,,,18,0,1,,,0,77,64,,
36359,note_off,,,,,3,0,1,,,0,74,64,,
36374,note_off,,,,,15,0,1,,,0,83,64,,
36380,note_off,,,,,6,0,1,,,0,80,64,,
36381,note_off,,,,,1,0,1,,,0,89,64,,
36545,note_on,,,,,164,0,1,,,0,80,48,,
36551,note_on,,,,,6,0,1,,,0,88,40,,
36551,note_on,,,,,0,0,1,,,0,76,42,,
36555,note_on,,,,,4,0,1,,,0,83,65,,
36556,note_on,,,,,1,0,1,,,0,73,26,,
36573,note_off,,,,,17,0,1,,,0,80,64,,
36579,note_off,,,,,0,0,1,,,0,76,64,,
36579,note_off,,,,,6,0,1,,,0,83,64,,
36579,note_off,,,,,0,0,1,,,0,88,64,,
36592,note_off,,,,,13,0,1,,,0,73,64,,
36660,note_on,,,,,68,0,1,,,0,89,55,,
36665,note_on,,,,,5,0,1,,,0,80,43,,
36669,note_on,,,,,4,0,1,,,0,77,52,,
36673,note_on,,,,,4,0,1,,,0,83,68,,
36675,note_on,,,,,2,0,1,,,0,74,46,,
36695,note_off,,,,,20,0,1,,,0,77,64,,
36696,note_off,,,,,1,0,1,,,0,89,64,,
36699,note_off,,,,,3,0,1,,,0,74,64,,
36700,note_off,,,,,1,0,1,,,0,83,64,,
36710,note_off,,,,,10,0,1,,,0,80,64,,
36869,note_on,,,,,159,0,1,,,0,80,48,,
36872,note_on,,,,,3,0,1,,,0,77,22,,
36874,note_on,,,,,2,0,1,,,0,85,39,,
36875,note_on,,,,,1,0,1,,,0,70,31,,
36877,note_on,,,,,2,0,1,,,0,73,29,,
36896,note_off,,,,,19,0,1,,,0,80,64,,
36905,note_off,,,,,0,0,1,,,0,77,64,,
36905,note_off,,,,,9,0,1,,,0,85,64,,
36909,note_off,,,,,4,0,1,,,0,70,64,,
36910,note_off,,,,,1,0,1,,,0,73,64,,
36992,note_on,,,,,82,0,1,,,0,80,36,,
36996,note_on,,,,,4,0,1,,,0,86,41,,
36999,note_on,,,,,3,0,1,,,0,77,27,,
37000,note_on,,,,,1,0,1,,,0,74,34,,
37006,note_on,,,,,6,0,1,,,0,71,35,,
37040,note_off,,,,,34,0,1,,,0,71,64,,
37045,note_off,,,,,5,0,1,,,0,77,64,,
37049,note_off,,,,,4,0,1,,,0,86,64,,
37049,note_off,,,,,0,0,1,,,0,80,64,,
37054,note_off,,,,,5,0,1,,,0,74,64,,
37619,note_on,,,,,565,0,1,,,0,82,48,,
37620,note_on,,,,,1,0,1,,,0,70,44,,
37622,note_on,,,,,2,0,1,,,0,74,47,,
37625,note_on,,,,,3,0,1,,,0,67,48,,
37627,note_on,,,,,2,0,1,,,0,77,41,,
37652,note_off,,,,,0,0,1,,,0,70,64,,
37652,note_off,,,,,25,0,1,,,0,77,64,,
37652,note_off,,,,,0,0,1,,,0,74,64,,
37653,note_off,,,,,1,0,1,,,0,67,64,,
37657,note_off,,,,,4,0,1,,,0,82,64,,
37732,note_on,,,,,75,0,1,,,0,83,98,,
37733,note_on,,,,,0,0,1,,,0,74,65,,
37733,note_on,,,,,1,0,1,,,0,77,65,,
37734,note_on,,,,,1,0,1,,,0,71,75,,
37738,note_on,,,,,4,0,1,,,0,68,64,,
37762,note_off,,,,,24,0,1,,,0,71,64,,
37763,note_off,,,,,1,0,1,,,0,77,64,,
37764,note_off,,,,,1,0,1,,,0,68,64,,
37776,note_off,,,,,12,0,1,,,0,74,64,,
37782,note_off,,,,,6,0,1,,,0,83,64,,
37934,note_on,,,,,152,0,1,,,0,70,52,,
37937,note_on,,,,,3,0,1,,,0,82,62,,
37938,note_on,,,,,1,0,1,,,0,67,53,,
37940,note_on,,,,,2,0,1,,,0,74,63,,
37944,note_on,,,,,4,0,1,,,0,77,54,,
37963,note_off,,,,,0,0,1,,,0,70,64,,
37963,note_off,,,,,19,0,1,,,0,74,64,,
37966,note_off,,,,,3,0,1,,,0,77,64,,
37966,note_off,,,,,0,0,1,,,0,67,64,,
37971,note_off,,,,,5,0,1,,,0,82,64,,
38060,note_on,,,,,89,0,1,,,0,77,46,,
38061,note_on,,,,,1,0,1,,,0,83,90,,
38062,note_on,,,,,1,0,1,,,0,71,62,,
38063,note_on,,,,,1,0,1,,,0,68,48,,
38064,note_on,,,,,1,0,1,,,0,74,52,,
38090,note_off,,,,,26,0,1,,,0,71,64,,
38091,note_off,,,,,1,0,1,,,0,68,64,,
38092,note_off,,,,,1,0,1,,,0,83,64,,
38094,note_off,,,,,2,0,1,,,0,77,64,,
38103,note_off,,,,,9,0,1,,,0,74,64,,
38272,note_on,,,,,169,0,1,,,0,67,47,,
38273,note_on,,,,,1,0,1,,,0,79,61,,
38277,note_on,,,,,4,0,1,,,0,71,51,,
38278,note_on,,,,,1,0,1,,,0,64,41,,
38279,note_on,,,,,1,0,1,,,0,74,50,,
38302,note_off,,,,,23,0,1,,,0,79,64,,
38306,note_off,,,,,4,0,1,,,0,74,64,,
38306,note_off,,,,,0,0,1,,,0,71,64,,
38307,note_off,,,,,1,0,1,,,0,64,64,,
38307,note_off,,,,,0,0,1,,,0,67,64,,
38400,note_on,,,,,93,0,1,,,0,80,62,,
38410,note_on,,,,,10,0,1,,,0,71,48,,
38410,note_on,,,,,0,0,1,,,0,68,37,,
38415,note_on,,,,,5,0,1,,,0,65,40,,
38416,note_on,,,,,1,0,1,,,0,74,34,,
38447,note_off,,,,,31,0,1,,,0,71,64,,
38451,note_off,,,,,4,0,1,,,0,74,64,,
38455,note_off,,,,,4,0,1,,,0,65,64,,
38458,note_off,,,,,3,0,1,,,0,68,64,,
38483,note_off,,,,,25,0,1,,,0,80,64,,
39030,note_on,,,,,547,0,1,,,0,61,41,,
39033,note_on,,,,,3,0,1,,,0,68,26,,
39036,note_on,,,,,3,0,1,,,0,76,35,,
39038,note_on,,,,,2,0,1,,,0,64,34,,
39041,note_on,,,,,3,0,1,,,0,71,36,,
39062,note_off,,,,,21,0,1,,,0,61,64,,
39066,note_off,,,,,4,0,1,,,0,76,64,,
39067,note_off,,,,,1,0,1,,,0,64,64,,
39068,note_off,,,,,1,0,1,,,0,68,64,,
39071,note_off,,,,,3,0,1,,,0,71,64,,
39144,note_on,,,,,0,0,1,,,0,68,60,,
39144,note_on,,,,,73,0,1,,,0,77,66,,
39154,note_on,,,,,10,0,1,,,0,65,49,,
39159,note_on,,,,,5,0,1,,,0,71,64,,
39160,note_on,,,,,1,0,1,,,0,62,47,,
39182,note_off,,,,,22,0,1,,,0,65,64,,
39185,note_off,,,,,3,0,1,,,0,62,64,,
39185,note_off,,,,,0,0,1,,,0,71,64,,
39205,note_off,,,,,20,0,1,,,0,68,64,,
39211,note_off,,,,,6,0,1,,,0,77,64,,
39358,note_on,,,,,147,0,1,,,0,65,37,,
39359,note_on,,,,,1,0,1,,,0,68,46,,
39361,note_on,,,,,2,0,1,,,0,58,42,,
39362,note_on,,,,,0,0,1,,,0,61,48,,
39362,note_on,,,,,1,0,1,,,0,73,43,,
39386,note_off,,,,,24,0,1,,,0,65,64,,
39391,note_off,,,,,5,0,1,,,0,58,64,,
39392,note_off,,,,,1,0,1,,,0,73,64,,
39392,note_off,,,,,0,0,1,,,0,68,64,,
39395,note_off,,,,,3,0,1,,,0,61,64,,
39480,note_on,,,,,85,0,1,,,0,74,63,,
39481,note_on,,,,,1,0,1,,,0,68,40,,
39482,note_on,,,,,1,0,1,,,0,65,46,,
39483,note_on,,,,,1,0,1,,,0,62,52,,
39490,note_on,,,,,7,0,1,,,0,59,43,,
39508,note_off,,,,,18,0,1,,,0,74,64,,
39509,note_off,,,,,1,0,1,,,0,62,64,,
39515,note_off,,,,,6,0,1,,,0,59,64,,
39520,note_off,,,,,5,0,1,,,0,68,64,,
39521,note_off,,,,,1,0,1,,,0,65,64,,
39688,note_on,,,,,167,0,1,,,0,70,45,,
39690,note_on,,,,,2,0,1,,,0,58,30,,
39693,note_on,,,,,3,0,1,,,0,55,41,,
39696,note_on,,,,,3,0,1,,,0,62,39,,
39697,note_on,,,,,1,0,1,,,0,65,39,,
39722,note_off,,,,,25,0,1,,,0,70,64,,
39723,note_off,,,,,1,0,1,,,0,55,64,,
39725,note_off,,,,,2,0,1,,,0,58,64,,
39728,note_off,,,,,0,0,1,,,0,62,64,,
39728,note_off,,,,,3,0,1,,,0,65,64,,
39826,note_on,,,,,98,0,1,,,0,71,54,,
39830,note_on,,,,,4,0,1,,,0,62,30,,
39830,note_on,,,,,0,0,1,,,0,56,32,,
39834,note_on,,,,,0,0,1,,,0,59,38,,
39834,note_on,,,,,4,0,1,,,0,65,23,,
39866,note_off,,,,,32,0,1,,,0,71,64,,
39868,note_off,,,,,2,0,1,,,0,59,64,,
39870,note_off,,,,,2,0,1,,,0,65,64,,
39874,note_off,,,,,4,0,1,,,0,62,64,,
39878,note_off,,,,,4,0,1,,,0,56,64,,
40202,note_on,,,,,324,0,1,,,0,67,24,,
40209,note_on,,,,,7,0,1,,,0,55,20,,
40210,note_on,,,,,1,0,1,,,0,59,11,,
40210,note_on,,,,,0,0,1,,,0,52,24,,
40211,note_on,,,,,1,0,1,,,0,62,6,,
40244,note_off,,,,,33,0,1,,,0,59,64,,
40245,control_change,,,,,1,0,1,,,0,,,64,127
40248,note_off,,,,,3,0,1,,,0,52,64,,
40252,note_off,,,,,4,0,1,,,0,62,64,,
40255,note_off,,,,,3,0,1,,,0,55,64,,
40284,control_change,,,,,29,0,1,,,0,,,64,0
40285,note_off,,,,,1,0,1,,,0,67,64,,
40635,note_on,,,,,350,0,1,,,0,59,10,,
40638,note_on,,,,,3,0,1,,,0,68,24,,
40638,note_on,,,,,0,0,1,,,0,62,14,,
40639,note_on,,,,,1,0,1,,,0,56,10,,
40641,note_on,,,,,2,0,1,,,0,53,32,,
40689,note_off,,,,,48,0,1,,,0,62,64,,
40698,control_change,,,,,0,0,1,,,0,,,64,127
40698,note_off,,,,,9,0,1,,,0,53,64,,
40703,note_off,,,,,5,0,1,,,0,59,64,,
40705,note_off,,,,,2,0,1,,,0,56,64,,
40753,note_off,,,,,48,0,1,,,0,68,64,,
40767,control_change,,,,,14,0,1,,,0,,,64,0
41798,note_on,,,,,1031,0,1,,,0,62,39,,
41967,note_on,,,,,169,0,1,,,0,63,48,,
42010,note_off,,,,,43,0,1,,,0,62,64,,
42316,note_on,,,,,306,0,1,,,0,65,31,,
42353,note_off,,,,,37,0,1,,,0,63,64,,
42494,note_on,,,,,141,0,1,,,0,63,55,,
42526,note_off,,,,,32,0,1,,,0,65,64,,
42665,control_change,,,,,139,0,1,,,0,,,64,127
42672,note_on,,,,,7,0,1,,,0,58,24,,
42676,note_on,,,,,4,0,1,,,0,54,24,,
42717,note_off,,,,,41,0,1,,,0,54,64,,
42734,note_off,,,,,17,0,1,,,0,63,64,,
42745,note_on,,,,,11,0,1,,,0,62,42,,
42774,note_off,,,,,29,0,1,,,0,58,64,,
42789,note_off,,,,,15,0,1,,,0,62,64,,
42811,note_on,,,,,22,0,1,,,0,66,35,,
42814,note_on,,,,,3,0,1,,,0,57,25,,
42818,note_on,,,,,4,0,1,,,0,48,13,,
42819,control_change,,,,,1,0,1,,,0,,,64,0
42859,note_off,,,,,40,0,1,,,0,48,64,,
42863,note_off,,,,,4,0,1,,,0,57,64,,
42881,note_on,,,,,18,0,1,,,0,69,39,,
42890,note_off,,,,,9,0,1,,,0,66,64,,
42966,note_on,,,,,76,0,1,,,0,75,43,,
42970,note_off,,,,,4,0,1,,,0,69,64,,
43086,note_on,,,,,116,0,1,,,0,66,25,,
43094,note_on,,,,,8,0,1,,,0,57,10,,
43096,control_change,,,,,2,0,1,,,0,,,64,127
43124,note_off,,,,,28,0,1,,,0,75,64,,
43160,note_on,,,,,36,0,1,,,0,74,55,,
43172,note_off,,,,,12,0,1,,,0,66,64,,
43208,note_off,,,,,36,0,1,,,0,57,64,,
43235,note_on,,,,,27,0,1,,,0,69,39,,
43237,note_off,,,,,2,0,1,,,0,74,64,,
43253,note_on,,,,,16,0,1,,,0,63,24,,
43256,note_on,,,,,3,0,1,,,0,60,7,,
43287,note_off,,,,,31,0,1,,,0,63,64,,
43295,control_change,,,,,8,0,1,,,0,,,64,0
43298,note_off,,,,,3,0,1,,,0,60,64,,
43301,note_on,,,,,3,0,1,,,0,66,45,,
43313,note_off,,,,,12,0,1,,,0,69,64,,
43367,note_on,,,,,54,0,1,,,0,63,69,,
43393,note_off,,,,,26,0,1,,,0,66,64,,
43486,note_on,,,,,0,0,1,,,0,54,43,,
43486,note_on,,,,,93,0,1,,,0,58,43,,
43529,note_off,,,,,43,0,1,,,0,54,64,,
43556,control_change,,,,,27,0,1,,,0,,,64,127
43558,note_off,,,,,2,0,1,,,0,63,64,,
43562,note_on,,,,,4,0,1,,,0,62,59,,
43576,note_off,,,,,14,0,1,,,0,58,64,,
43610,note_on,,,,,34,0,1,,,0,57,41,,
43620,note_on,,,,,10,0,1,,,0,48,38,,
43622,note_on,,,,,2,0,1,,,0,66,51,,
43625,note_off,,,,,3,0,1,,,0,62,64,,
43641,control_change,,,,,16,0,1,,,0,,,64,0
43660,note_off,,,,,19,0,1,,,0,48,64,,
43677,note_off,,,,,17,0,1,,,0,57,64,,
43678,note_on,,,,,1,0,1,,,0,69,60,,
43699,note_off,,,,,21,0,1,,,0,66,64,,
43754,note_on,,,,,55,0,1,,,0,75,60,,
43776,note_off,,,,,22,0,1,,,0,69,64,,
43870,note_on,,,,,94,0,1,,,0,66,38,,
43879,control_change,,,,,9,0,1,,,0,,,64,127
43879,note_on,,,,,0,0,1,,,0,57,23,,
43904,note_off,,,,,25,0,1,,,0,75,64,,
43925,note_off,,,,,21,0,1,,,0,57,64,,
43935,note_off,,,,,10,0,1,,,0,66,64,,
43938,note_on,,,,,3,0,1,,,0,74,63,,
43997,note_on,,,,,59,0,1,,,0,69,55,,
44002,note_on,,,,,5,0,1,,,0,63,38,,
44003,note_on,,,,,1,0,1,,,0,60,31,,
44009,note_off,,,,,6,0,1,,,0,74,64,,
44025,control_change,,,,,16,0,1,,,0,,,64,0
44033,note_off,,,,,8,0,1,,,0,63,64,,
44036,note_off,,,,,3,0,1,,,0,60,64,,
44056,note_on,,,,,20,0,1,,,0,66,60,,
44067,note_off,,,,,11,0,1,,,0,69,64,,
44121,note_on,,,,,54,0,1,,,0,63,82,,
44131,note_off,,,,,10,0,1,,,0,66,64,,
44233,note_on,,,,,102,0,1,,,0,60,48,,
44234,note_on,,,,,1,0,1,,,0,55,41,,
44284,note_off,,,,,50,0,1,,,0,63,64,,
44292,note_on,,,,,8,0,1,,,0,62,69,,
44302,control_change,,,,,10,0,1,,,0,,,64,127
44303,note_off,,,,,1,0,1,,,0,55,64,,
44313,note_off,,,,,10,0,1,,,0,60,64,,
44345,note_on,,,,,32,0,1,,,0,50,54,,
44346,note_on,,,,,1,0,1,,,0,58,41,,
44350,note_on,,,,,4,0,1,,,0,67,69,,
44352,note_off,,,,,2,0,1,,,0,62,64,,
