tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
144444,set_tempo,,,,,40,1,0,458015,,,,,,
144466,note_off,,,,,50,0,1,,,0,,,72,64
144470,note_on,,,,,4,0,1,,,0,,,63,77
144470,note_on,,,,,0,0,1,,,0,,,54,66
144474,note_off,,,,,4,0,1,,,0,,,84,64
144476,note_on,,,,,2,0,1,,,0,,,57,66
144480,set_tempo,,,,,36,1,0,454545,,,,,,
144492,note_off,,,,,16,0,1,,,0,,,57,64
144504,note_off,,,,,12,0,1,,,0,,,63,64
144518,note_off,,,,,14,0,1,,,0,,,54,64
144604,set_tempo,,,,,124,1,0,458015,,,,,,
144628,set_tempo,,,,,24,1,0,461538,,,,,,
144630,note_on,,,,,112,0,1,,,0,,,49,76
144634,note_on,,,,,4,0,1,,,0,,,37,87
144638,note_on,,,,,4,0,1,,,0,,,84,77
144640,note_on,,,,,2,0,1,,,0,,,72,76
144648,control_change,,,,,8,0,1,,,0,64,0,,
144652,set_tempo,,,,,24,1,0,465116,,,,,,
144676,set_tempo,,,,,24,1,0,468750,,,,,,
144696,note_off,,,,,48,0,1,,,0,,,37,64
144696,note_off,,,,,0,0,1,,,0,,,49,64
144700,control_change,,,,,4,0,1,,,0,64,127,,
144704,set_tempo,,,,,28,1,0,472441,,,,,,
144728,set_tempo,,,,,24,1,0,476190,,,,,,
144752,set_tempo,,,,,24,1,0,480000,,,,,,
144766,note_off,,,,,66,0,1,,,0,,,72,64
144772,note_off,,,,,6,0,1,,,0,,,84,64
144776,set_tempo,,,,,24,1,0,483871,,,,,,
144804,set_tempo,,,,,28,1,0,487805,,,,,,
144828,set_tempo,,,,,24,1,0,491803,,,,,,
144836,note_on,,,,,64,0,1,,,0,,,61,68
144840,note_on,,,,,4,0,1,,,0,,,58,74
144848,note_on,,,,,8,0,1,,,0,,,53,54
144852,set_tempo,,,,,24,1,0,495868,,,,,,
144866,note_off,,,,,18,0,1,,,0,,,53,64
144868,note_off,,,,,2,0,1,,,0,,,61,64
144874,note_off,,,,,6,0,1,,,0,,,58,64
144876,set_tempo,,,,,24,1,0,500000,,,,,,
144890,note_on,,,,,16,0,1,,,0,,,82,81
144894,note_on,,,,,4,0,1,,,0,,,70,72
144904,set_tempo,,,,,28,1,0,504202,,,,,,
144928,set_tempo,,,,,24,1,0,508475,,,,,,
144948,note_on,,,,,54,0,1,,,0,,,53,68
144952,set_tempo,,,,,24,1,0,512821,,,,,,
144952,note_on,,,,,4,0,1,,,0,,,61,65
144954,note_on,,,,,2,0,1,,,0,,,58,62
144958,note_off,,,,,4,0,1,,,0,,,82,64
144968,note_off,,,,,0,0,1,,,0,,,58,64
144968,note_off,,,,,10,0,1,,,0,,,70,64
144976,set_tempo,,,,,24,1,0,517241,,,,,,
144980,note_off,,,,,12,0,1,,,0,,,53,64
144982,note_off,,,,,2,0,1,,,0,,,61,64
145000,set_tempo,,,,,24,1,0,521739,,,,,,
145052,note_on,,,,,70,0,1,,,0,,,53,67
145058,note_on,,,,,6,0,1,,,0,,,61,54
145058,note_on,,,,,0,0,1,,,0,,,80,76
145062,note_on,,,,,0,0,1,,,0,,,58,62
145062,note_on,,,,,4,0,1,,,0,,,68,79
145078,note_off,,,,,16,0,1,,,0,,,58,64
145088,note_off,,,,,10,0,1,,,0,,,53,64
145090,note_off,,,,,2,0,1,,,0,,,61,64
145142,note_off,,,,,52,0,1,,,0,,,80,64
145144,note_off,,,,,2,0,1,,,0,,,68,64
145160,note_on,,,,,16,0,1,,,0,,,53,66
145160,note_on,,,,,0,0,1,,,0,,,58,72
145160,note_on,,,,,0,0,1,,,0,,,61,65
145188,note_off,,,,,28,0,1,,,0,,,53,64
145190,note_off,,,,,2,0,1,,,0,,,58,64
145190,note_off,,,,,0,0,1,,,0,,,61,64
145208,note_on,,,,,18,0,1,,,0,,,79,74
145210,note_on,,,,,2,0,1,,,0,,,67,69
145246,note_off,,,,,36,0,1,,,0,,,67,64
145260,note_off,,,,,14,0,1,,,0,,,79,64
145262,note_on,,,,,2,0,1,,,0,,,58,65
145262,note_on,,,,,0,0,1,,,0,,,61,61
145268,note_on,,,,,6,0,1,,,0,,,53,63
145292,note_off,,,,,24,0,1,,,0,,,61,64
145292,note_off,,,,,0,0,1,,,0,,,58,64
145300,note_off,,,,,8,0,1,,,0,,,53,64
145384,note_on,,,,,84,0,1,,,0,,,50,78
145388,note_on,,,,,4,0,1,,,0,,,38,74
145394,control_change,,,,,6,0,1,,,0,64,0,,
145398,note_on,,,,,4,0,1,,,0,,,79,73
145400,note_on,,,,,2,0,1,,,0,,,67,66
145450,control_change,,,,,50,0,1,,,0,64,127,,
145454,note_off,,,,,4,0,1,,,0,,,50,64
145458,note_off,,,,,4,0,1,,,0,,,38,64
145484,note_off,,,,,26,0,1,,,0,,,79,64
145488,note_off,,,,,4,0,1,,,0,,,67,64
145528,note_on,,,,,40,0,1,,,0,,,56,69
145528,note_on,,,,,0,0,1,,,0,,,59,51
145550,note_off,,,,,22,0,1,,,0,,,59,64
145552,note_off,,,,,2,0,1,,,0,,,56,64
145566,note_on,,,,,14,0,1,,,0,,,77,71
145566,note_on,,,,,0,0,1,,,0,,,65,74
145600,note_off,,,,,34,0,1,,,0,,,65,64
145602,note_off,,,,,2,0,1,,,0,,,77,64
145620,note_on,,,,,18,0,1,,,0,,,56,77
145630,note_on,,,,,10,0,1,,,0,,,59,59
145648,note_off,,,,,18,0,1,,,0,,,59,64
145658,note_off,,,,,10,0,1,,,0,,,56,64
145732,note_on,,,,,74,0,1,,,0,,,41,74
145734,note_on,,,,,2,0,1,,,0,,,53,69
145740,note_on,,,,,0,0,1,,,0,,,61,81
145740,note_on,,,,,6,0,1,,,0,,,73,81
145756,control_change,,,,,16,0,1,,,0,64,0,,
145794,note_off,,,,,38,0,1,,,0,,,41,64
145796,note_off,,,,,2,0,1,,,0,,,53,64
145800,control_change,,,,,4,0,1,,,0,64,127,,
145834,note_off,,,,,34,0,1,,,0,,,73,64
145850,note_off,,,,,16,0,1,,,0,,,61,64
145880,note_on,,,,,30,0,1,,,0,,,56,77
145888,note_on,,,,,8,0,1,,,0,,,59,53
145904,note_off,,,,,16,0,1,,,0,,,59,64
145920,note_off,,,,,16,0,1,,,0,,,56,64
145924,note_on,,,,,4,0,1,,,0,,,62,77
145926,note_on,,,,,2,0,1,,,0,,,74,71
145960,note_off,,,,,34,0,1,,,0,,,62,64
145978,note_off,,,,,18,0,1,,,0,,,74,64
145992,note_on,,,,,14,0,1,,,0,,,56,82
146000,note_on,,,,,8,0,1,,,0,,,59,62
146014,note_off,,,,,14,0,1,,,0,,,59,64
146022,note_off,,,,,8,0,1,,,0,,,56,64
146128,note_on,,,,,106,0,1,,,0,,,51,72
146132,note_on,,,,,4,0,1,,,0,,,39,76
146144,control_change,,,,,12,0,1,,,0,64,0,,
146148,note_on,,,,,4,0,1,,,0,,,65,77
146148,note_on,,,,,0,0,1,,,0,,,77,78
146192,control_change,,,,,44,0,1,,,0,64,127,,
146194,note_off,,,,,2,0,1,,,0,,,51,64
146210,note_off,,,,,16,0,1,,,0,,,39,64
146230,note_off,,,,,20,0,1,,,0,,,77,64
146248,note_off,,,,,18,0,1,,,0,,,65,64
146308,note_on,,,,,60,0,1,,,0,,,56,76
146310,note_on,,,,,2,0,1,,,0,,,60,58
146340,note_off,,,,,30,0,1,,,0,,,56,64
146344,note_off,,,,,4,0,1,,,0,,,60,64
146350,note_on,,,,,6,0,1,,,0,,,75,84
146354,note_on,,,,,4,0,1,,,0,,,63,81
146392,note_off,,,,,38,0,1,,,0,,,75,64
146398,note_on,,,,,6,0,1,,,0,,,56,74
146400,note_on,,,,,2,0,1,,,0,,,60,52
146428,note_off,,,,,28,0,1,,,0,,,56,64
146432,note_off,,,,,4,0,1,,,0,,,60,64
146432,note_off,,,,,0,0,1,,,0,,,63,64
146510,note_on,,,,,78,0,1,,,0,,,56,83
146514,note_on,,,,,4,0,1,,,0,,,60,65
146536,note_on,,,,,22,0,1,,,0,,,62,61
146538,note_off,,,,,2,0,1,,,0,,,60,64
146540,note_off,,,,,2,0,1,,,0,,,56,64
146542,note_on,,,,,2,0,1,,,0,,,74,58
146560,note_off,,,,,18,0,1,,,0,,,74,64
146572,note_off,,,,,12,0,1,,,0,,,62,64
146624,note_on,,,,,0,0,1,,,0,,,56,82
146624,note_on,,,,,52,0,1,,,0,,,60,75
146650,note_off,,,,,26,0,1,,,0,,,56,64
146654,note_off,,,,,4,0,1,,,0,,,60,64
146672,note_on,,,,,0,0,1,,,0,,,63,88
146672,note_on,,,,,18,0,1,,,0,,,75,90
146706,note_off,,,,,34,0,1,,,0,,,63,64
146724,note_on,,,,,18,0,1,,,0,,,56,84
146728,note_on,,,,,4,0,1,,,0,,,60,63
146744,note_off,,,,,16,0,1,,,0,,,60,64
146750,note_off,,,,,6,0,1,,,0,,,75,64
146754,note_off,,,,,4,0,1,,,0,,,56,64
146832,control_change,,,,,78,0,1,,,0,64,0,,
146838,note_on,,,,,6,0,1,,,0,,,51,70
146840,note_on,,,,,2,0,1,,,0,,,39,78
146848,note_on,,,,,8,0,1,,,0,,,77,74
146852,note_on,,,,,4,0,1,,,0,,,65,77
146878,control_change,,,,,26,0,1,,,0,64,127,,
146894,note_off,,,,,16,0,1,,,0,,,65,64
146896,note_off,,,,,2,0,1,,,0,,,77,64
146900,note_off,,,,,4,0,1,,,0,,,51,64
146910,note_off,,,,,10,0,1,,,0,,,39,64
146954,note_on,,,,,44,0,1,,,0,,,55,54
146960,note_on,,,,,6,0,1,,,0,,,61,68
146992,note_off,,,,,32,0,1,,,0,,,61,64
147000,note_off,,,,,8,0,1,,,0,,,55,64
147028,note_on,,,,,28,0,1,,,0,,,75,84
147028,note_on,,,,,0,0,1,,,0,,,63,85
147058,note_off,,,,,30,0,1,,,0,,,63,64
147070,note_off,,,,,12,0,1,,,0,,,75,64
147092,note_on,,,,,22,0,1,,,0,,,61,63
147094,note_on,,,,,2,0,1,,,0,,,55,54
147116,note_off,,,,,22,0,1,,,0,,,61,64
147120,note_off,,,,,4,0,1,,,0,,,55,64
147230,note_on,,,,,110,0,1,,,0,,,37,78
147232,control_change,,,,,2,0,1,,,0,64,0,,
147234,note_on,,,,,0,0,1,,,0,,,49,72
147234,note_on,,,,,2,0,1,,,0,,,84,88
147236,note_on,,,,,2,0,1,,,0,,,72,84
147280,control_change,,,,,44,0,1,,,0,64,127,,
147300,note_off,,,,,20,0,1,,,0,,,37,64
147302,note_off,,,,,2,0,1,,,0,,,84,64
147304,note_off,,,,,2,0,1,,,0,,,72,64
147304,note_off,,,,,0,0,1,,,0,,,49,64
147386,note_on,,,,,82,0,1,,,0,,,63,74
147392,note_on,,,,,0,0,1,,,0,,,58,63
147392,note_on,,,,,6,0,1,,,0,,,55,59
147406,note_off,,,,,14,0,1,,,0,,,58,64
147406,note_off,,,,,0,0,1,,,0,,,55,64
147424,note_off,,,,,18,0,1,,,0,,,63,64
147440,note_on,,,,,16,0,1,,,0,,,82,81
147442,note_on,,,,,2,0,1,,,0,,,70,78
147520,note_on,,,,,0,0,1,,,0,,,63,83
147520,note_on,,,,,78,0,1,,,0,,,58,83
147526,note_on,,,,,6,0,1,,,0,,,55,71
147552,note_off,,,,,26,0,1,,,0,,,63,64
147552,note_off,,,,,0,0,1,,,0,,,58,64
147558,note_off,,,,,6,0,1,,,0,,,55,64
147712,control_change,,,,,154,0,1,,,0,64,0,,
147716,note_on,,,,,4,0,1,,,0,,,36,71
147718,note_on,,,,,2,0,1,,,0,,,48,78
147748,note_off,,,,,30,0,1,,,0,,,70,64
147754,control_change,,,,,6,0,1,,,0,64,127,,
147766,note_off,,,,,12,0,1,,,0,,,82,64
147796,note_off,,,,,30,0,1,,,0,,,48,64
147810,note_off,,,,,14,0,1,,,0,,,36,64
147950,note_on,,,,,140,0,1,,,0,,,54,65
147952,note_on,,,,,0,0,1,,,0,,,57,65
147952,note_on,,,,,2,0,1,,,0,,,63,65
147956,note_on,,,,,4,0,1,,,0,,,66,65
147980,note_off,,,,,24,0,1,,,0,,,66,64
147984,note_off,,,,,4,0,1,,,0,,,54,64
147986,note_off,,,,,2,0,1,,,0,,,57,64
147986,note_off,,,,,0,0,1,,,0,,,63,64
148052,note_on,,,,,66,0,1,,,0,,,63,45
148056,note_on,,,,,4,0,1,,,0,,,66,72
148062,note_on,,,,,6,0,1,,,0,,,54,61
148066,note_on,,,,,4,0,1,,,0,,,57,55
148076,note_off,,,,,10,0,1,,,0,,,54,64
148080,note_off,,,,,4,0,1,,,0,,,57,64
148084,note_off,,,,,4,0,1,,,0,,,66,64
148086,note_off,,,,,2,0,1,,,0,,,63,64
148150,note_on,,,,,64,0,1,,,0,,,66,70
148152,note_on,,,,,2,0,1,,,0,,,57,64
148154,note_on,,,,,2,0,1,,,0,,,63,65
148156,note_on,,,,,2,0,1,,,0,,,54,63
148160,note_on,,,,,4,0,1,,,0,,,89,86
148160,note_on,,,,,0,0,1,,,0,,,101,95
148184,note_off,,,,,24,0,1,,,0,,,54,64
148188,note_off,,,,,0,0,1,,,0,,,66,64
148188,note_off,,,,,4,0,1,,,0,,,63,64
148194,note_off,,,,,6,0,1,,,0,,,57,64
148244,note_on,,,,,0,0,1,,,0,,,66,65
148244,note_on,,,,,0,0,1,,,0,,,63,68
148244,note_on,,,,,50,0,1,,,0,,,57,63
148254,note_on,,,,,10,0,1,,,0,,,54,54
148268,note_off,,,,,14,0,1,,,0,,,54,64
148282,note_off,,,,,14,0,1,,,0,,,63,64
148282,note_off,,,,,0,0,1,,,0,,,66,64
148284,note_off,,,,,2,0,1,,,0,,,57,64
148340,note_on,,,,,56,0,1,,,0,,,63,59
148344,note_on,,,,,4,0,1,,,0,,,66,61
148348,note_on,,,,,4,0,1,,,0,,,57,61
148352,note_on,,,,,4,0,1,,,0,,,54,62
148366,note_off,,,,,14,0,1,,,0,,,54,64
148380,note_off,,,,,14,0,1,,,0,,,66,64
148384,note_off,,,,,4,0,1,,,0,,,57,64
148384,note_off,,,,,0,0,1,,,0,,,63,64
148402,note_off,,,,,18,0,1,,,0,,,101,64
148416,note_off,,,,,14,0,1,,,0,,,89,64
148440,note_on,,,,,0,0,1,,,0,,,66,59
148440,note_on,,,,,24,0,1,,,0,,,63,71
148442,note_on,,,,,2,0,1,,,0,,,57,65
148444,note_on,,,,,2,0,1,,,0,,,54,65
148474,note_off,,,,,30,0,1,,,0,,,54,64
148478,note_off,,,,,4,0,1,,,0,,,66,64
148482,note_off,,,,,4,0,1,,,0,,,63,64
148484,note_off,,,,,2,0,1,,,0,,,57,64
148540,note_on,,,,,56,0,1,,,0,,,63,66
148540,note_on,,,,,0,0,1,,,0,,,66,53
148546,note_on,,,,,6,0,1,,,0,,,57,64
148548,note_on,,,,,2,0,1,,,0,,,54,65
148576,note_off,,,,,28,0,1,,,0,,,54,64
148578,note_off,,,,,2,0,1,,,0,,,66,64
148584,note_off,,,,,0,0,1,,,0,,,63,64
148584,note_off,,,,,6,0,1,,,0,,,57,64
148592,note_on,,,,,8,0,1,,,0,,,99,87
148594,note_on,,,,,2,0,1,,,0,,,87,80
148638,note_off,,,,,44,0,1,,,0,,,99,64
148640,note_on,,,,,2,0,1,,,0,,,57,70
148642,note_on,,,,,2,0,1,,,0,,,63,59
148644,note_off,,,,,2,0,1,,,0,,,87,64
148648,note_on,,,,,4,0,1,,,0,,,54,70
148648,note_on,,,,,0,0,1,,,0,,,66,58
148678,note_off,,,,,30,0,1,,,0,,,66,64
148680,note_off,,,,,2,0,1,,,0,,,63,64
148686,note_off,,,,,6,0,1,,,0,,,57,64
148694,note_off,,,,,8,0,1,,,0,,,54,64
148752,control_change,,,,,58,0,1,,,0,64,0,,
148762,note_on,,,,,10,0,1,,,0,,,51,81
148766,note_on,,,,,4,0,1,,,0,,,39,77
148776,note_on,,,,,10,0,1,,,0,,,97,95
148780,note_on,,,,,4,0,1,,,0,,,85,86
148792,control_change,,,,,12,0,1,,,0,64,127,,
148840,note_off,,,,,0,0,1,,,0,,,97,64
148840,note_off,,,,,48,0,1,,,0,,,51,64
148852,note_off,,,,,12,0,1,,,0,,,39,64
148856,note_off,,,,,4,0,1,,,0,,,85,64
148896,note_on,,,,,40,0,1,,,0,,,57,71
148900,note_on,,,,,4,0,1,,,0,,,66,74
148904,note_on,,,,,4,0,1,,,0,,,69,64
148914,note_on,,,,,10,0,1,,,0,,,60,39
148934,note_off,,,,,20,0,1,,,0,,,60,64
148936,note_off,,,,,2,0,1,,,0,,,69,64
148938,note_off,,,,,2,0,1,,,0,,,57,64
148946,note_off,,,,,8,0,1,,,0,,,66,64
148976,note_on,,,,,30,0,1,,,0,,,84,81
148976,note_on,,,,,0,0,1,,,0,,,96,90
149008,note_on,,,,,32,0,1,,,0,,,66,48
149016,note_on,,,,,8,0,1,,,0,,,69,46
149022,note_on,,,,,6,0,1,,,0,,,60,29
149024,note_on,,,,,2,0,1,,,0,,,57,74
149036,note_off,,,,,12,0,1,,,0,,,84,64
149044,note_off,,,,,8,0,1,,,0,,,69,64
149048,note_off,,,,,4,0,1,,,0,,,96,64
149050,note_off,,,,,2,0,1,,,0,,,66,64
149060,note_off,,,,,10,0,1,,,0,,,60,64
149064,note_off,,,,,4,0,1,,,0,,,57,64
149166,note_on,,,,,102,0,1,,,0,,,49,72
149168,note_on,,,,,2,0,1,,,0,,,37,81
149174,note_on,,,,,6,0,1,,,0,,,96,87
149176,note_on,,,,,2,0,1,,,0,,,84,83
149180,control_change,,,,,4,0,1,,,0,64,0,,
149208,set_tempo,,,,,4208,1,0,517241,,,,,,
149216,set_tempo,,,,,8,1,0,512821,,,,,,
149220,set_tempo,,,,,4,1,0,508475,,,,,,
149222,control_change,,,,,42,0,1,,,0,64,127,,
149224,set_tempo,,,,,4,1,0,504202,,,,,,
149228,set_tempo,,,,,4,1,0,500000,,,,,,
149236,set_tempo,,,,,8,1,0,495868,,,,,,
149238,note_off,,,,,16,0,1,,,0,,,37,64
149240,set_tempo,,,,,4,1,0,491803,,,,,,
149244,note_off,,,,,6,0,1,,,0,,,49,64
149244,set_tempo,,,,,4,1,0,487805,,,,,,
149248,set_tempo,,,,,4,1,0,483871,,,,,,
149252,set_tempo,,,,,4,1,0,480000,,,,,,
149296,note_off,,,,,52,0,1,,,0,,,96,64
149300,note_off,,,,,4,0,1,,,0,,,84,64
149352,note_on,,,,,52,0,1,,,0,,,70,72
149366,note_on,,,,,14,0,1,,,0,,,58,50
149372,note_on,,,,,6,0,1,,,0,,,65,60
149380,note_on,,,,,8,0,1,,,0,,,61,33
149388,note_off,,,,,8,0,1,,,0,,,65,64
149392,note_off,,,,,0,0,1,,,0,,,70,64
149392,note_off,,,,,4,0,1,,,0,,,58,64
149396,note_off,,,,,4,0,1,,,0,,,61,64
149398,note_on,,,,,2,0,1,,,0,,,94,88
149400,note_on,,,,,2,0,1,,,0,,,82,86
149456,note_on,,,,,56,0,1,,,0,,,61,44
149460,note_on,,,,,4,0,1,,,0,,,70,65
149464,note_on,,,,,4,0,1,,,0,,,58,42
149466,note_on,,,,,2,0,1,,,0,,,65,62
149476,note_off,,,,,10,0,1,,,0,,,94,64
149482,note_off,,,,,6,0,1,,,0,,,65,64
149484,note_off,,,,,2,0,1,,,0,,,82,64
149492,note_off,,,,,8,0,1,,,0,,,58,64
149496,note_off,,,,,4,0,1,,,0,,,70,64
149504,note_off,,,,,8,0,1,,,0,,,61,64
149528,set_tempo,,,,,276,1,0,483871,,,,,,
149544,set_tempo,,,,,16,1,0,487805,,,,,,
149560,set_tempo,,,,,16,1,0,491803,,,,,,
149560,note_on,,,,,56,0,1,,,0,,,70,60
149564,note_on,,,,,4,0,1,,,0,,,92,83
149566,note_on,,,,,2,0,1,,,0,,,80,81
149568,note_on,,,,,0,0,1,,,0,,,58,52
149568,note_on,,,,,0,0,1,,,0,,,65,59
149568,note_on,,,,,2,0,1,,,0,,,61,53
149572,set_tempo,,,,,12,1,0,495868,,,,,,
149592,note_off,,,,,24,0,1,,,0,,,65,64
149596,note_off,,,,,4,0,1,,,0,,,58,64
149598,note_off,,,,,2,0,1,,,0,,,70,64
149606,note_off,,,,,8,0,1,,,0,,,61,64
149638,note_off,,,,,32,0,1,,,0,,,80,64
149638,note_off,,,,,0,0,1,,,0,,,92,64
149666,note_on,,,,,28,0,1,,,0,,,61,62
149668,note_on,,,,,2,0,1,,,0,,,65,65
149670,note_on,,,,,0,0,1,,,0,,,58,35
149670,note_on,,,,,2,0,1,,,0,,,70,65
149696,note_off,,,,,26,0,1,,,0,,,58,64
149698,note_off,,,,,0,0,1,,,0,,,65,64
149698,note_off,,,,,2,0,1,,,0,,,70,64
149704,note_off,,,,,6,0,1,,,0,,,61,64
149708,note_on,,,,,4,0,1,,,0,,,91,80
149710,note_on,,,,,2,0,1,,,0,,,79,76
149748,note_off,,,,,38,0,1,,,0,,,79,64
149752,note_off,,,,,4,0,1,,,0,,,91,64
149764,note_on,,,,,12,0,1,,,0,,,70,77
149766,note_on,,,,,2,0,1,,,0,,,65,64
149766,note_on,,,,,0,0,1,,,0,,,58,66
149772,note_on,,,,,6,0,1,,,0,,,61,50
149796,note_off,,,,,24,0,1,,,0,,,65,64
149796,note_off,,,,,0,0,1,,,0,,,70,64
149808,note_off,,,,,12,0,1,,,0,,,61,64
149812,note_off,,,,,4,0,1,,,0,,,58,64
149852,set_tempo,,,,,280,1,0,483871,,,,,,
149860,set_tempo,,,,,8,1,0,487805,,,,,,
149868,set_tempo,,,,,8,1,0,491803,,,,,,
149876,set_tempo,,,,,8,1,0,495868,,,,,,
149884,set_tempo,,,,,8,1,0,500000,,,,,,
149888,control_change,,,,,76,0,1,,,0,64,0,,
149890,note_on,,,,,2,0,1,,,0,,,50,78
149892,set_tempo,,,,,8,1,0,504202,,,,,,
149898,note_on,,,,,8,0,1,,,0,,,91,79
149900,set_tempo,,,,,8,1,0,508475,,,,,,
149900,note_on,,,,,2,0,1,,,0,,,79,76
149908,note_on,,,,,8,0,1,,,0,,,38,43
149908,set_tempo,,,,,8,1,0,512821,,,,,,
149916,set_tempo,,,,,8,1,0,517241,,,,,,
149920,set_tempo,,,,,4,1,0,521739,,,,,,
149932,control_change,,,,,24,0,1,,,0,64,127,,
149968,note_off,,,,,36,0,1,,,0,,,91,64
149988,note_off,,,,,20,0,1,,,0,,,79,64
149992,note_off,,,,,4,0,1,,,0,,,50,64
150018,note_off,,,,,26,0,1,,,0,,,38,64
150028,note_on,,,,,10,0,1,,,0,,,62,68
150044,note_on,,,,,0,0,1,,,0,,,68,74
150044,note_on,,,,,16,0,1,,,0,,,71,74
150046,note_on,,,,,2,0,1,,,0,,,59,74
150068,note_off,,,,,22,0,1,,,0,,,62,64
150070,note_off,,,,,2,0,1,,,0,,,59,64
150072,note_off,,,,,2,0,1,,,0,,,71,64
150080,note_on,,,,,8,0,1,,,0,,,89,78
150082,note_on,,,,,2,0,1,,,0,,,77,75
150086,note_off,,,,,4,0,1,,,0,,,68,64
150128,note_on,,,,,42,0,1,,,0,,,68,64
150134,note_off,,,,,6,0,1,,,0,,,89,64
150140,note_off,,,,,6,0,1,,,0,,,77,64
150142,note_on,,,,,0,0,1,,,0,,,62,36
150142,note_on,,,,,2,0,1,,,0,,,59,77
150144,note_on,,,,,2,0,1,,,0,,,71,64
150164,note_off,,,,,20,0,1,,,0,,,71,64
150170,note_off,,,,,6,0,1,,,0,,,68,64
150182,note_off,,,,,12,0,1,,,0,,,62,64
150184,note_off,,,,,2,0,1,,,0,,,59,64
150260,note_on,,,,,76,0,1,,,0,,,53,76
150262,note_on,,,,,2,0,1,,,0,,,85,85
150264,control_change,,,,,2,0,1,,,0,64,0,,
150266,note_on,,,,,2,0,1,,,0,,,73,79
150272,note_on,,,,,6,0,1,,,0,,,41,65
150302,control_change,,,,,30,0,1,,,0,64,127,,
150322,note_off,,,,,20,0,1,,,0,,,53,64
150336,note_off,,,,,14,0,1,,,0,,,85,64
150358,note_off,,,,,22,0,1,,,0,,,41,64
150390,note_off,,,,,32,0,1,,,0,,,73,64
150404,note_on,,,,,14,0,1,,,0,,,68,63
150408,note_on,,,,,0,0,1,,,0,,,71,78
150408,note_on,,,,,0,0,1,,,0,,,62,21
150408,note_on,,,,,4,0,1,,,0,,,59,36
150438,note_off,,,,,30,0,1,,,0,,,71,64
150442,note_off,,,,,4,0,1,,,0,,,62,64
150444,note_off,,,,,2,0,1,,,0,,,68,64
150450,note_off,,,,,6,0,1,,,0,,,59,64
150458,note_on,,,,,8,0,1,,,0,,,86,79
150460,note_on,,,,,2,0,1,,,0,,,74,78
150504,note_off,,,,,44,0,1,,,0,,,74,64
150514,note_on,,,,,10,0,1,,,0,,,68,72
150520,note_on,,,,,6,0,1,,,0,,,62,63
150522,note_off,,,,,2,0,1,,,0,,,86,64
150524,note_on,,,,,2,0,1,,,0,,,71,65
150528,note_on,,,,,4,0,1,,,0,,,59,71
150550,note_off,,,,,22,0,1,,,0,,,71,64
150560,note_off,,,,,10,0,1,,,0,,,68,64
150568,note_off,,,,,8,0,1,,,0,,,62,64
150572,note_off,,,,,4,0,1,,,0,,,59,64
150636,control_change,,,,,64,0,1,,,0,64,0,,
150638,note_on,,,,,2,0,1,,,0,,,51,84
150640,note_on,,,,,2,0,1,,,0,,,39,84
150648,note_on,,,,,8,0,1,,,0,,,77,77
150648,note_on,,,,,0,0,1,,,0,,,89,82
150680,control_change,,,,,32,0,1,,,0,64,127,,
150708,note_off,,,,,28,0,1,,,0,,,51,64
150710,note_off,,,,,2,0,1,,,0,,,39,64
150736,note_off,,,,,26,0,1,,,0,,,89,64
150752,note_off,,,,,16,0,1,,,0,,,77,64
150808,note_on,,,,,56,0,1,,,0,,,60,64
150812,note_on,,,,,0,0,1,,,0,,,72,33
150812,note_on,,,,,4,0,1,,,0,,,68,63
150822,note_on,,,,,10,0,1,,,0,,,63,43
150838,note_off,,,,,16,0,1,,,0,,,72,64
150842,note_off,,,,,4,0,1,,,0,,,63,64
150844,note_off,,,,,2,0,1,,,0,,,60,64
150848,note_on,,,,,0,0,1,,,0,,,87,85
150848,note_off,,,,,4,0,1,,,0,,,68,64
150852,note_on,,,,,4,0,1,,,0,,,75,81
150904,note_on,,,,,0,0,1,,,0,,,72,69
150904,note_on,,,,,52,0,1,,,0,,,63,68
150906,note_on,,,,,2,0,1,,,0,,,68,68
150908,note_on,,,,,2,0,1,,,0,,,60,58
150920,note_off,,,,,12,0,1,,,0,,,87,64
150922,note_off,,,,,2,0,1,,,0,,,60,64
150934,note_off,,,,,12,0,1,,,0,,,75,64
150936,note_off,,,,,2,0,1,,,0,,,72,64
150938,note_off,,,,,2,0,1,,,0,,,68,64
150942,note_off,,,,,4,0,1,,,0,,,63,64
151008,note_on,,,,,66,0,1,,,0,,,86,77
151010,note_on,,,,,2,0,1,,,0,,,63,71
151012,note_on,,,,,2,0,1,,,0,,,72,63
151014,note_on,,,,,2,0,1,,,0,,,74,69
151014,note_on,,,,,0,0,1,,,0,,,60,61
151016,note_on,,,,,2,0,1,,,0,,,68,65
151028,note_off,,,,,12,0,1,,,0,,,60,64
151042,note_off,,,,,14,0,1,,,0,,,72,64
151046,note_off,,,,,4,0,1,,,0,,,68,64
151050,note_off,,,,,4,0,1,,,0,,,63,64
151060,note_off,,,,,10,0,1,,,0,,,74,64
151066,note_off,,,,,6,0,1,,,0,,,86,64
151128,note_on,,,,,0,0,1,,,0,,,63,62
151128,note_on,,,,,0,0,1,,,0,,,68,68
151128,note_on,,,,,62,0,1,,,0,,,72,71
151136,note_on,,,,,8,0,1,,,0,,,60,45
151152,note_off,,,,,16,0,1,,,0,,,60,64
