tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,key,note,velocity,channel,control,value
104836,note_on,,,,,4,0,1,,,,61,46,0,,
104836,note_on,,,,,0,0,1,,,,78,34,0,,
104916,note_off,,,,,80,0,1,,,,78,0,0,,
104920,note_off,,,,,4,0,1,,,,61,0,0,,
104924,note_off,,,,,4,0,1,,,,81,0,0,,
104932,control_change,,,,,8,0,1,,,,,,0,64,24
104940,note_off,,,,,8,0,1,,,,73,0,0,,
104940,note_on,,,,,0,0,1,,,,66,38,0,,
104960,note_off,,,,,20,0,1,,,,66,0,0,,
104984,control_change,,,,,24,0,1,,,,,,0,64,0
105104,note_on,,,,,120,0,1,,,,69,45,0,,
105184,note_on,,,,,80,0,1,,,,73,56,0,,
105200,note_off,,,,,16,0,1,,,,69,0,0,,
105288,note_on,,,,,88,0,1,,,,85,78,0,,
105300,note_on,,,,,12,0,1,,,,78,54,0,,
105304,note_on,,,,,4,0,1,,,,76,55,0,,
105328,note_off,,,,,24,0,1,,,,73,0,0,,
105328,note_off,,,,,0,0,1,,,,78,0,0,,
105332,note_off,,,,,4,0,1,,,,76,0,0,,
105404,note_on,,,,,72,0,1,,,,68,57,0,,
105424,note_off,,,,,20,0,1,,,,85,0,0,,
105460,note_off,,,,,36,0,1,,,,68,0,0,,
105484,note_on,,,,,24,0,1,,,,71,62,0,,
105540,note_off,,,,,56,0,1,,,,71,0,0,,
105684,note_on,,,,,144,0,1,,,,66,53,0,,
105764,note_on,,,,,80,0,1,,,,69,66,0,,
105824,note_off,,,,,60,0,1,,,,69,0,0,,
105832,note_off,,,,,8,0,1,,,,66,0,0,,
105864,note_on,,,,,32,0,1,,,,85,77,0,,
105880,note_on,,,,,16,0,1,,,,81,58,0,,
105888,note_on,,,,,8,0,1,,,,76,46,0,,
105920,note_off,,,,,32,0,1,,,,76,0,0,,
105944,note_off,,,,,24,0,1,,,,81,0,0,,
105964,note_off,,,,,20,0,1,,,,85,0,0,,
105996,note_on,,,,,32,0,1,,,,64,58,0,,
106040,note_off,,,,,44,0,1,,,,64,0,0,,
106064,note_on,,,,,24,0,1,,,,68,51,0,,
106112,note_off,,,,,48,0,1,,,,68,0,0,,
106248,note_on,,,,,136,0,1,,,,63,47,0,,
106280,control_change,,,,,32,0,1,,,,,,0,64,24
106292,note_off,,,,,12,0,1,,,,63,0,0,,
106300,control_change,,,,,8,0,1,,,,,,0,64,40
106312,note_on,,,,,12,0,1,,,,66,53,0,,
106356,note_off,,,,,44,0,1,,,,66,0,0,,
106376,control_change,,,,,20,0,1,,,,,,0,64,0
106424,note_on,,,,,48,0,1,,,,88,85,0,,
106436,note_on,,,,,12,0,1,,,,76,53,0,,
106436,note_on,,,,,0,0,1,,,,81,60,0,,
106444,note_on,,,,,8,0,1,,,,61,48,0,,
106476,control_change,,,,,32,0,1,,,,,,0,64,56
106480,note_off,,,,,4,0,1,,,,81,0,0,,
106484,control_change,,,,,4,0,1,,,,,,0,64,72
106488,note_off,,,,,4,0,1,,,,76,0,0,,
106496,control_change,,,,,8,0,1,,,,,,0,64,104
106540,control_change,,,,,44,0,1,,,,,,0,64,127
106548,note_off,,,,,8,0,1,,,,88,0,0,,
106580,control_change,,,,,32,0,1,,,,,,0,64,104
106612,control_change,,,,,32,0,1,,,,,,0,64,88
106624,note_on,,,,,12,0,1,,,,85,83,0,,
106640,note_on,,,,,16,0,1,,,,76,58,0,,
106648,note_on,,,,,8,0,1,,,,81,37,0,,
106664,note_off,,,,,16,0,1,,,,76,0,0,,
106676,note_off,,,,,12,0,1,,,,61,0,0,,
106676,note_off,,,,,0,0,1,,,,81,0,0,,
106708,note_off,,,,,32,0,1,,,,85,0,0,,
106712,note_on,,,,,4,0,1,,,,64,48,0,,
106756,control_change,,,,,44,0,1,,,,,,0,64,104
106760,note_off,,,,,4,0,1,,,,64,0,0,,
106788,control_change,,,,,28,0,1,,,,,,0,64,56
106800,note_on,,,,,12,0,1,,,,75,62,0,,
106800,control_change,,,,,0,0,1,,,,,,0,64,0
106824,note_on,,,,,0,0,1,,,,60,47,0,,
106824,note_on,,,,,24,0,1,,,,81,62,0,,
106840,note_off,,,,,16,0,1,,,,75,0,0,,
106848,note_on,,,,,8,0,1,,,,90,86,0,,
106876,control_change,,,,,28,0,1,,,,,,0,64,56
106880,note_off,,,,,4,0,1,,,,81,0,0,,
106884,control_change,,,,,4,0,1,,,,,,0,64,88
106896,control_change,,,,,12,0,1,,,,,,0,64,104
106908,control_change,,,,,12,0,1,,,,,,0,64,127
106924,note_off,,,,,16,0,1,,,,90,0,0,,
106936,note_off,,,,,12,0,1,,,,60,0,0,,
107028,control_change,,,,,92,0,1,,,,,,0,64,104
107036,control_change,,,,,8,0,1,,,,,,0,64,72
107048,control_change,,,,,0,0,1,,,,,,0,64,24
107048,note_on,,,,,12,0,1,,,,61,50,0,,
107052,note_on,,,,,4,0,1,,,,88,66,0,,
107060,control_change,,,,,0,0,1,,,,,,0,64,0
107060,note_on,,,,,8,0,1,,,,76,48,0,,
107072,note_on,,,,,12,0,1,,,,81,46,0,,
107096,note_off,,,,,24,0,1,,,,76,0,0,,
107112,control_change,,,,,16,0,1,,,,,,0,64,40
107116,note_off,,,,,4,0,1,,,,88,0,0,,
107120,note_off,,,,,4,0,1,,,,61,0,0,,
107124,control_change,,,,,4,0,1,,,,,,0,64,72
107136,control_change,,,,,12,0,1,,,,,,0,64,104
107140,note_off,,,,,4,0,1,,,,81,0,0,,
107144,control_change,,,,,4,0,1,,,,,,0,64,127
107232,control_change,,,,,88,0,1,,,,,,0,64,88
107244,control_change,,,,,12,0,1,,,,,,0,64,72
107252,note_on,,,,,8,0,1,,,,85,73,0,,
107264,note_on,,,,,12,0,1,,,,76,47,0,,
107276,note_on,,,,,12,0,1,,,,81,33,0,,
107276,control_change,,,,,0,0,1,,,,,,0,64,104
107288,control_change,,,,,12,0,1,,,,,,0,64,127
107304,note_off,,,,,16,0,1,,,,76,0,0,,
107308,note_on,,,,,4,0,1,,,,64,71,0,,
107312,note_off,,,,,4,0,1,,,,81,0,0,,
107336,note_off,,,,,24,0,1,,,,85,0,0,,
107364,note_off,,,,,28,0,1,,,,64,0,0,,
107392,note_on,,,,,28,0,1,,,,69,56,0,,
107416,note_off,,,,,24,0,1,,,,69,0,0,,
107452,control_change,,,,,36,0,1,,,,,,0,64,88
107472,control_change,,,,,20,0,1,,,,,,0,64,56
107484,control_change,,,,,12,0,1,,,,,,0,64,24
107492,control_change,,,,,8,0,1,,,,,,0,64,0
107516,note_on,,,,,24,0,1,,,,69,66,0,,
107576,note_off,,,,,60,0,1,,,,69,0,0,,
107600,note_on,,,,,24,0,1,,,,73,50,0,,
107652,note_off,,,,,52,0,1,,,,73,0,0,,
107656,control_change,,,,,4,0,1,,,,,,0,64,24
107664,control_change,,,,,8,0,1,,,,,,0,64,0
107692,note_on,,,,,28,0,1,,,,85,76,0,,
107704,note_on,,,,,12,0,1,,,,78,56,0,,
107716,note_on,,,,,12,0,1,,,,76,53,0,,
107732,note_off,,,,,16,0,1,,,,78,0,0,,
107736,note_off,,,,,4,0,1,,,,76,0,0,,
107744,control_change,,,,,8,0,1,,,,,,0,64,24
107756,control_change,,,,,0,0,1,,,,,,0,64,56
107756,note_off,,,,,12,0,1,,,,85,0,0,,
107808,control_change,,,,,52,0,1,,,,,,0,64,40
107816,note_on,,,,,8,0,1,,,,68,55,0,,
107820,control_change,,,,,4,0,1,,,,,,0,64,24
107828,control_change,,,,,8,0,1,,,,,,0,64,0
107876,note_off,,,,,48,0,1,,,,68,0,0,,
107896,note_on,,,,,20,0,1,,,,71,58,0,,
107936,note_off,,,,,40,0,1,,,,71,0,0,,
108092,note_on,,,,,156,0,1,,,,66,49,0,,
108132,control_change,,,,,40,0,1,,,,,,0,64,24
108144,control_change,,,,,12,0,1,,,,,,0,64,40
108168,note_on,,,,,24,0,1,,,,69,62,0,,
108176,control_change,,,,,8,0,1,,,,,,0,64,56
108204,note_off,,,,,28,0,1,,,,66,0,0,,
108212,note_off,,,,,8,0,1,,,,69,0,0,,
108252,control_change,,,,,40,0,1,,,,,,0,64,72
108284,note_on,,,,,32,0,1,,,,85,75,0,,
108296,note_on,,,,,12,0,1,,,,76,58,0,,
108300,note_on,,,,,4,0,1,,,,81,45,0,,
108308,control_change,,,,,8,0,1,,,,,,0,64,88
108356,note_off,,,,,48,0,1,,,,76,0,0,,
108392,control_change,,,,,36,0,1,,,,,,0,64,56
108404,control_change,,,,,12,0,1,,,,,,0,64,40
108412,note_on,,,,,8,0,1,,,,64,56,0,,
108416,control_change,,,,,4,0,1,,,,,,0,64,0
108444,note_off,,,,,28,0,1,,,,81,0,0,,
108460,note_off,,,,,16,0,1,,,,85,0,0,,
108472,note_off,,,,,12,0,1,,,,64,0,0,,
108484,note_on,,,,,12,0,1,,,,68,44,0,,
108528,note_off,,,,,44,0,1,,,,68,0,0,,
108660,note_on,,,,,132,0,1,,,,63,53,0,,
108684,control_change,,,,,24,0,1,,,,,,0,64,24
108696,control_change,,,,,12,0,1,,,,,,0,64,40
108708,control_change,,,,,12,0,1,,,,,,0,64,56
108712,note_off,,,,,4,0,1,,,,63,0,0,,
108720,control_change,,,,,8,0,1,,,,,,0,64,72
108736,note_on,,,,,16,0,1,,,,66,49,0,,
108740,control_change,,,,,4,0,1,,,,,,0,64,88
108800,note_off,,,,,60,0,1,,,,66,0,0,,
108804,control_change,,,,,4,0,1,,,,,,0,64,40
108816,control_change,,,,,12,0,1,,,,,,0,64,0
108840,note_on,,,,,24,0,1,,,,88,83,0,,
108856,note_on,,,,,16,0,1,,,,76,56,0,,
108860,note_on,,,,,4,0,1,,,,81,59,0,,
108864,note_on,,,,,4,0,1,,,,61,49,0,,
108880,control_change,,,,,16,0,1,,,,,,0,64,56
108892,control_change,,,,,12,0,1,,,,,,0,64,88
108904,control_change,,,,,12,0,1,,,,,,0,64,104
108912,control_change,,,,,8,0,1,,,,,,0,64,127
108920,note_off,,,,,8,0,1,,,,61,0,0,,
108924,note_off,,,,,4,0,1,,,,76,0,0,,
108928,note_off,,,,,4,0,1,,,,81,0,0,,
108944,note_off,,,,,16,0,1,,,,88,0,0,,
109048,note_on,,,,,104,0,1,,,,85,71,0,,
109064,note_on,,,,,16,0,1,,,,76,44,0,,
109068,note_on,,,,,4,0,1,,,,81,31,0,,
109092,note_off,,,,,24,0,1,,,,76,0,0,,
109100,note_off,,,,,8,0,1,,,,81,0,0,,
109120,note_on,,,,,20,0,1,,,,64,40,0,,
109128,note_off,,,,,8,0,1,,,,85,0,0,,
109156,note_off,,,,,28,0,1,,,,64,0,0,,
109164,note_on,,,,,8,0,1,,,,76,57,0,,
109196,control_change,,,,,32,0,1,,,,,,0,64,104
109204,control_change,,,,,8,0,1,,,,,,0,64,88
109212,note_on,,,,,8,0,1,,,,80,39,0,,
109216,control_change,,,,,0,0,1,,,,,,0,64,56
109216,note_off,,,,,4,0,1,,,,76,0,0,,
109240,note_on,,,,,24,0,1,,,,60,53,0,,
109244,note_on,,,,,4,0,1,,,,90,81,0,,
109260,control_change,,,,,16,0,1,,,,,,0,64,104
109272,note_off,,,,,12,0,1,,,,80,0,0,,
109272,control_change,,,,,0,0,1,,,,,,0,64,127
109300,note_off,,,,,28,0,1,,,,60,0,0,,
109320,note_off,,,,,20,0,1,,,,90,0,0,,
109444,control_change,,,,,124,0,1,,,,,,0,64,104
109448,note_on,,,,,4,0,1,,,,88,80,0,,
109456,control_change,,,,,8,0,1,,,,,,0,64,88
109464,note_on,,,,,0,0,1,,,,76,55,0,,
109464,note_on,,,,,8,0,1,,,,60,55,0,,
109488,control_change,,,,,24,0,1,,,,,,0,64,127
109496,note_off,,,,,8,0,1,,,,60,0,0,,
109520,note_off,,,,,24,0,1,,,,88,0,0,,
109524,note_off,,,,,4,0,1,,,,76,0,0,,
109560,note_on,,,,,36,0,1,,,,60,24,0,,
109608,note_off,,,,,48,0,1,,,,60,0,0,,
109640,control_change,,,,,32,0,1,,,,,,0,64,104
109648,control_change,,,,,8,0,1,,,,,,0,64,88
109660,note_on,,,,,12,0,1,,,,84,75,0,,
109664,note_on,,,,,4,0,1,,,,64,52,0,,
109676,note_on,,,,,12,0,1,,,,76,45,0,,
109692,control_change,,,,,16,0,1,,,,,,0,64,127
109704,note_off,,,,,12,0,1,,,,76,0,0,,
109736,note_off,,,,,32,0,1,,,,84,0,0,,
109748,note_off,,,,,12,0,1,,,,64,0,0,,
109764,note_on,,,,,16,0,1,,,,69,40,0,,
109788,note_off,,,,,24,0,1,,,,69,0,0,,
109856,control_change,,,,,68,0,1,,,,,,0,64,104
109896,note_on,,,,,40,0,1,,,,78,57,0,,
109912,note_on,,,,,16,0,1,,,,69,38,0,,
109972,note_off,,,,,60,0,1,,,,78,0,0,,
109976,note_off,,,,,4,0,1,,,,69,0,0,,
110000,note_on,,,,,24,0,1,,,,81,62,0,,
110016,note_on,,,,,16,0,1,,,,72,35,0,,
110052,note_off,,,,,36,0,1,,,,81,0,0,,
110060,note_off,,,,,8,0,1,,,,72,0,0,,
110100,note_on,,,,,40,0,1,,,,76,65,0,,
110124,note_on,,,,,24,0,1,,,,67,38,0,,
110180,note_off,,,,,0,0,1,,,,67,0,0,,
110180,note_off,,,,,56,0,1,,,,76,0,0,,
110208,note_on,,,,,28,0,1,,,,81,50,0,,
110220,note_on,,,,,12,0,1,,,,72,41,0,,
110252,note_off,,,,,32,0,1,,,,81,0,0,,
110256,note_off,,,,,4,0,1,,,,72,0,0,,
110320,note_on,,,,,64,0,1,,,,74,56,0,,
110324,note_on,,,,,4,0,1,,,,66,33,0,,
110372,note_off,,,,,48,0,1,,,,66,0,0,,
110384,note_off,,,,,12,0,1,,,,74,0,0,,
110416,note_on,,,,,32,0,1,,,,81,60,0,,
110428,note_on,,,,,12,0,1,,,,72,32,0,,
110460,note_off,,,,,32,0,1,,,,72,0,0,,
110464,note_off,,,,,4,0,1,,,,81,0,0,,
110524,note_on,,,,,60,0,1,,,,78,71,0,,
110552,note_on,,,,,28,0,1,,,,69,38,0,,
110600,note_off,,,,,48,0,1,,,,69,0,0,,
110604,note_off,,,,,4,0,1,,,,78,0,0,,
110628,note_on,,,,,24,0,1,,,,81,55,0,,
110632,note_on,,,,,4,0,1,,,,72,48,0,,
110668,note_off,,,,,0,0,1,,,,72,0,0,,
110668,note_off,,,,,36,0,1,,,,81,0,0,,
110728,note_on,,,,,60,0,1,,,,76,63,0,,
110740,note_on,,,,,12,0,1,,,,67,47,0,,
110792,note_off,,,,,52,0,1,,,,76,0,0,,
110796,note_off,,,,,4,0,1,,,,67,0,0,,
110828,note_on,,,,,32,0,1,,,,81,59,0,,
110840,note_on,,,,,12,0,1,,,,72,48,0,,
110876,note_off,,,,,36,0,1,,,,81,0,0,,
110884,note_off,,,,,8,0,1,,,,72,0,0,,
110932,note_on,,,,,48,0,1,,,,74,56,0,,
110952,note_on,,,,,20,0,1,,,,66,28,0,,
111000,note_off,,,,,48,0,1,,,,66,0,0,,
111004,note_off,,,,,4,0,1,,,,74,0,0,,
111028,note_on,,,,,24,0,1,,,,81,64,0,,
111060,note_on,,,,,32,0,1,,,,72,25,0,,
111076,note_off,,,,,16,0,1,,,,81,0,0,,
111084,note_off,,,,,8,0,1,,,,72,0,0,,
111144,note_on,,,,,60,0,1,,,,79,77,0,,
111152,note_on,,,,,8,0,1,,,,70,47,0,,
111204,note_off,,,,,52,0,1,,,,70,0,0,,
111220,note_off,,,,,16,0,1,,,,79,0,0,,
111248,note_on,,,,,28,0,1,,,,82,54,0,,
111252,note_on,,,,,4,0,1,,,,73,30,0,,
111284,note_off,,,,,32,0,1,,,,73,0,0,,
111296,note_off,,,,,12,0,1,,,,82,0,0,,
111352,note_on,,,,,0,0,1,,,,68,40,0,,
111352,note_on,,,,,56,0,1,,,,77,63,0,,
111408,note_off,,,,,56,0,1,,,,68,0,0,,
111428,note_off,,,,,20,0,1,,,,77,0,0,,
111444,note_on,,,,,16,0,1,,,,82,60,0,,
111456,note_on,,,,,12,0,1,,,,73,33,0,,
111508,note_off,,,,,52,0,1,,,,82,0,0,,
111528,note_off,,,,,20,0,1,,,,73,0,0,,
111564,note_on,,,,,36,0,1,,,,75,65,0,,
111628,note_off,,,,,64,0,1,,,,75,0,0,,
111656,note_on,,,,,28,0,1,,,,73,38,0,,
111660,note_on,,,,,4,0,1,,,,82,65,0,,
111724,note_off,,,,,64,0,1,,,,82,0,0,,
111740,note_off,,,,,16,0,1,,,,73,0,0,,
111776,note_on,,,,,0,0,1,,,,70,42,0,,
111776,note_on,,,,,36,0,1,,,,79,70,0,,
111832,note_off,,,,,56,0,1,,,,70,0,0,,
111844,note_off,,,,,12,0,1,,,,79,0,0,,
111872,note_on,,,,,28,0,1,,,,82,57,0,,
111880,note_on,,,,,8,0,1,,,,73,39,0,,
111932,note_off,,,,,52,0,1,,,,82,0,0,,
111952,note_off,,,,,20,0,1,,,,73,0,0,,
111984,note_on,,,,,32,0,1,,,,77,64,0,,
111996,note_on,,,,,12,0,1,,,,68,43,0,,
112052,note_off,,,,,56,0,1,,,,77,0,0,,
112056,note_off,,,,,4,0,1,,,,68,0,0,,
112084,note_on,,,,,28,0,1,,,,82,55,0,,
112100,note_on,,,,,16,0,1,,,,73,44,0,,
112140,note_off,,,,,40,0,1,,,,82,0,0,,
112196,note_on,,,,,56,0,1,,,,75,52,0,,
112200,note_off,,,,,4,0,1,,,,73,0,0,,
112220,note_on,,,,,20,0,1,,,,67,39,0,,
112264,note_off,,,,,0,0,1,,,,67,0,0,,
112264,note_off,,,,,44,0,1,,,,75,0,0,,
112304,note_on,,,,,40,0,1,,,,82,45,0,,
112308,note_on,,,,,4,0,1,,,,73,35,0,,
112332,note_off,,,,,24,0,1,,,,82,0,0,,
112372,note_off,,,,,40,0,1,,,,73,0,0,,
112432,note_on,,,,,60,0,1,,,,71,61,0,,
112452,note_on,,,,,20,0,1,,,,80,64,0,,
112500,note_off,,,,,48,0,1,,,,80,0,0,,
112516,note_off,,,,,16,0,1,,,,71,0,0,,
112556,note_on,,,,,0,0,1,,,,74,50,0,,
112556,note_on,,,,,40,0,1,,,,83,71,0,,
112596,note_off,,,,,40,0,1,,,,83,0,0,,
112600,note_off,,,,,4,0,1,,,,74,0,0,,
112672,note_on,,,,,72,0,1,,,,78,67,0,,
112680,note_on,,,,,8,0,1,,,,69,49,0,,
112728,note_off,,,,,48,0,1,,,,78,0,0,,
112736,note_off,,,,,8,0,1,,,,69,0,0,,
112768,note_on,,,,,32,0,1,,,,83,55,0,,
112772,note_on,,,,,4,0,1,,,,74,36,0,,
112796,note_off,,,,,24,0,1,,,,83,0,0,,
112804,note_off,,,,,8,0,1,,,,74,0,0,,
112872,note_on,,,,,68,0,1,,,,76,58,0,,
112896,note_on,,,,,24,0,1,,,,68,33,0,,
112920,note_off,,,,,24,0,1,,,,68,0,0,,
112932,note_off,,,,,12,0,1,,,,76,0,0,,
112976,note_on,,,,,44,0,1,,,,83,59,0,,
112988,note_on,,,,,12,0,1,,,,74,41,0,,
113012,note_off,,,,,24,0,1,,,,83,0,0,,
113016,note_off,,,,,4,0,1,,,,74,0,0,,
113076,note_on,,,,,60,0,1,,,,80,70,0,,
113088,note_on,,,,,12,0,1,,,,71,55,0,,
113152,note_off,,,,,64,0,1,,,,71,0,0,,
113160,note_off,,,,,8,0,1,,,,80,0,0,,
113188,note_on,,,,,28,0,1,,,,83,54,0,,
113196,note_on,,,,,8,0,1,,,,74,44,0,,
113216,note_off,,,,,20,0,1,,,,83,0,0,,
113228,note_off,,,,,12,0,1,,,,74,0,0,,
113280,note_on,,,,,52,0,1,,,,78,60,0,,
113300,note_on,,,,,20,0,1,,,,69,52,0,,
113344,note_off,,,,,44,0,1,,,,78,0,0,,
113360,note_off,,,,,16,0,1,,,,69,0,0,,
113392,note_on,,,,,32,0,1,,,,83,51,0,,
113404,note_on,,,,,12,0,1,,,,74,43,0,,
113428,note_off,,,,,24,0,1,,,,83,0,0,,
113440,note_off,,,,,12,0,1,,,,74,0,0,,
113492,note_on,,,,,52,0,1,,,,76,54,0,,
113512,note_on,,,,,20,0,1,,,,68,36,0,,
113556,note_off,,,,,44,0,1,,,,76,0,0,,
113564,note_off,,,,,8,0,1,,,,68,0,0,,
113592,note_on,,,,,28,0,1,,,,83,64,0,,
113612,note_on,,,,,20,0,1,,,,74,34,0,,
113640,note_off,,,,,28,0,1,,,,83,0,0,,
113644,note_off,,,,,4,0,1,,,,74,0,0,,
113704,note_on,,,,,60,0,1,,,,81,81,0,,
113728,note_on,,,,,24,0,1,,,,72,53,0,,
113756,note_off,,,,,28,0,1,,,,72,0,0,,
113792,note_off,,,,,36,0,1,,,,81,0,0,,
113820,note_on,,,,,0,0,1,,,,75,30,0,,
113820,note_on,,,,,28,0,1,,,,84,50,0,,
113848,note_off,,,,,28,0,1,,,,84,0,0,,
113868,note_off,,,,,20,0,1,,,,75,0,0,,
113912,note_on,,,,,44,0,1,,,,78,70,0,,
113924,note_on,,,,,12,0,1,,,,70,43,0,,
113984,note_off,,,,,60,0,1,,,,70,0,0,,
114000,note_off,,,,,16,0,1,,,,78,0,0,,
114016,note_on,,,,,16,0,1,,,,75,35,0,,
114020,note_on,,,,,4,0,1,,,,84,58,0,,
114060,note_off,,,,,40,0,1,,,,84,0,0,,
114100,note_off,,,,,40,0,1,,,,75,0,0,,
114136,note_on,,,,,36,0,1,,,,77,58,0,,
114140,note_on,,,,,4,0,1,,,,69,50,0,,
114192,note_off,,,,,52,0,1,,,,77,0,0,,
114204,note_off,,,,,12,0,1,,,,69,0,0,,
114232,note_on,,,,,28,0,1,,,,75,33,0,,
114240,note_on,,,,,8,0,1,,,,84,63,0,,
114272,note_off,,,,,32,0,1,,,,84,0,0,,
114312,note_off,,,,,40,0,1,,,,75,0,0,,
114340,note_on,,,,,28,0,1,,,,81,74,0,,
114356,note_on,,,,,16,0,1,,,,72,48,0,,
114388,note_off,,,,,32,0,1,,,,72,0,0,,
114416,note_off,,,,,28,0,1,,,,81,0,0,,
114436,note_on,,,,,20,0,1,,,,75,42,0,,
114440,note_on,,,,,4,0,1,,,,84,64,0,,
114484,note_off,,,,,44,0,1,,,,84,0,0,,
114516,note_off,,,,,32,0,1,,,,75,0,0,,
114540,note_on,,,,,24,0,1,,,,78,58,0,,
114564,note_on,,,,,24,0,1,,,,70,38,0,,
114608,note_off,,,,,0,0,1,,,,70,0,0,,
114608,note_off,,,,,44,0,1,,,,78,0,0,,
114644,note_on,,,,,36,0,1,,,,75,44,0,,
114648,note_on,,,,,4,0,1,,,,84,56,0,,
114688,note_off,,,,,40,0,1,,,,84,0,0,,
114744,note_on,,,,,56,0,1,,,,77,64,0,,
114748,note_off,,,,,4,0,1,,,,75,0,0,,
114760,note_on,,,,,12,0,1,,,,69,49,0,,
114824,note_off,,,,,64,0,1,,,,77,0,0,,
114824,note_off,,,,,0,0,1,,,,69,0,0,,
114844,note_on,,,,,20,0,1,,,,84,68,0,,
114860,note_on,,,,,16,0,1,,,,75,30,0,,
114892,note_off,,,,,32,0,1,,,,84,0,0,,
114908,note_off,,,,,16,0,1,,,,75,0,0,,
114960,note_on,,,,,52,0,1,,,,82,65,0,,
114968,note_on,,,,,8,0,1,,,,73,52,0,,
115036,note_off,,,,,68,0,1,,,,73,0,0,,
115044,note_off,,,,,8,0,1,,,,82,0,0,,
115068,note_on,,,,,24,0,1,,,,85,65,0,,
115068,note_on,,,,,0,0,1,,,,77,51,0,,
115124,note_off,,,,,56,0,1,,,,85,0,0,,
115140,note_off,,,,,16,0,1,,,,77,0,0,,
115176,note_on,,,,,36,0,1,,,,80,71,0,,
115192,note_on,,,,,16,0,1,,,,72,50,0,,
115240,note_off,,,,,48,0,1,,,,72,0,0,,
115252,note_off,,,,,12,0,1,,,,80,0,0,,
115276,note_on,,,,,0,0,1,,,,77,52,0,,
115276,note_on,,,,,24,0,1,,,,85,60,0,,
115324,note_off,,,,,48,0,1,,,,77,0,0,,
115328,note_off,,,,,4,0,1,,,,85,0,0,,
115384,note_on,,,,,56,0,1,,,,78,61,0,,
115400,note_on,,,,,16,0,1,,,,70,37,0,,
115448,note_off,,,,,48,0,1,,,,78,0,0,,
115464,note_off,,,,,16,0,1,,,,70,0,0,,
115488,note_on,,,,,24,0,1,,,,85,64,0,,
115492,note_on,,,,,4,0,1,,,,77,34,0,,
115540,note_off,,,,,48,0,1,,,,77,0,0,,
115544,note_off,,,,,4,0,1,,,,85,0,0,,
115592,note_on,,,,,48,0,1,,,,82,67,0,,
115604,note_on,,,,,12,0,1,,,,73,48,0,,
115668,note_off,,,,,64,0,1,,,,82,0,0,,
115672,note_off,,,,,4,0,1,,,,73,0,0,,
115688,note_on,,,,,16,0,1,,,,85,62,0,,
115716,note_on,,,,,28,0,1,,,,77,34,0,,
115736,note_off,,,,,20,0,1,,,,85,0,0,,
115756,note_off,,,,,20,0,1,,,,77,0,0,,
115796,note_on,,,,,40,0,1,,,,80,64,0,,
115840,note_on,,,,,44,0,1,,,,72,30,0,,
115864,note_off,,,,,24,0,1,,,,80,0,0,,
115868,note_off,,,,,4,0,1,,,,72,0,0,,
115892,note_on,,,,,24,0,1,,,,85,60,0,,
115912,note_on,,,,,20,0,1,,,,77,45,0,,
115948,note_off,,,,,36,0,1,,,,85,0,0,,
115956,note_off,,,,,8,0,1,,,,77,0,0,,
116008,note_on,,,,,52,0,1,,,,78,54,0,,
116028,note_on,,,,,20,0,1,,,,70,26,0,,
116068,note_off,,,,,40,0,1,,,,78,0,0,,
116084,note_off,,,,,16,0,1,,,,70,0,0,,
116104,note_on,,,,,20,0,1,,,,85,61,0,,
116116,note_on,,,,,12,0,1,,,,77,44,0,,
116152,note_off,,,,,36,0,1,,,,77,0,0,,
116160,note_off,,,,,8,0,1,,,,85,0,0,,
116220,note_on,,,,,60,0,1,,,,82,64,0,,
116228,note_on,,,,,8,0,1,,,,73,52,0,,
116288,note_off,,,,,60,0,1,,,,73,0,0,,
116296,note_off,,,,,8,0,1,,,,82,0,0,,
116320,note_on,,,,,24,0,1,,,,85,61,0,,
116332,note_on,,,,,12,0,1,,,,76,39,0,,
116368,note_off,,,,,36,0,1,,,,85,0,0,,
116372,note_off,,,,,4,0,1,,,,76,0,0,,
116432,note_on,,,,,60,0,1,,,,80,63,0,,
116448,note_on,,,,,16,0,1,,,,72,43,0,,
116484,note_off,,,,,36,0,1,,,,72,0,0,,
116504,note_off,,,,,20,0,1,,,,80,0,0,,
116528,note_on,,,,,24,0,1,,,,85,57,0,,
116540,note_on,,,,,12,0,1,,,,76,41,0,,
116576,note_off,,,,,36,0,1,,,,76,0,0,,
116584,note_off,,,,,8,0,1,,,,85,0,0,,
116636,note_on,,,,,52,0,1,,,,78,60,0,,
116644,note_on,,,,,8,0,1,,,,70,36,0,,
116704,note_off,,,,,60,0,1,,,,78,0,0,,
116708,note_off,,,,,4,0,1,,,,70,0,0,,
116736,note_on,,,,,28,0,1,,,,85,67,0,,
116740,note_on,,,,,4,0,1,,,,76,40,0,,
116804,note_off,,,,,64,0,1,,,,85,0,0,,
116824,note_off,,,,,20,0,1,,,,76,0,0,,
116844,note_on,,,,,20,0,1,,,,82,62,0,,
116852,note_on,,,,,8,0,1,,,,73,53,0,,
116920,note_off,,,,,68,0,1,,,,73,0,0,,
116924,note_off,,,,,4,0,1,,,,82,0,0,,
116952,note_on,,,,,28,0,1,,,,85,61,0,,
116956,note_on,,,,,4,0,1,,,,76,42,0,,
117008,note_off,,,,,52,0,1,,,,85,0,0,,
117012,note_off,,,,,4,0,1,,,,76,0,0,,
117064,note_on,,,,,52,0,1,,,,80,61,0,,
