tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,control,value,channel,program,port,note,velocity
2715,note_on,,,,,75,0,1,,,,,0,,,61,0
2720,note_on,,,,,0,0,1,,,,,0,,,67,70
2720,note_on,,,,,5,0,1,,,,,0,,,64,70
2795,note_on,,,,,75,0,1,,,,,0,,,64,0
2795,note_on,,,,,0,0,1,,,,,0,,,67,0
2799,note_on,,,,,0,0,0,,,,,0,,,73,0
2799,note_on,,,,,159,0,0,,,,,0,,,61,0
2800,note_on,,,,,1,0,0,,,,,0,,,60,70
2800,note_on,,,,,0,0,0,,,,,0,,,72,70
2800,note_on,,,,,5,0,1,,,,,0,,,60,70
2875,note_on,,,,,0,0,0,,,,,0,,,72,0
2875,note_on,,,,,75,0,0,,,,,0,,,60,0
2875,note_on,,,,,75,0,1,,,,,0,,,60,0
2880,note_on,,,,,5,0,0,,,,,0,,,65,70
2880,note_on,,,,,5,0,1,,,,,0,,,56,70
2955,note_on,,,,,75,0,1,,,,,0,,,56,0
2960,note_on,,,,,5,0,1,,,,,0,,,60,70
3035,note_on,,,,,75,0,1,,,,,0,,,60,0
3040,note_on,,,,,5,0,1,,,,,0,,,53,70
3115,note_on,,,,,75,0,1,,,,,0,,,53,0
3119,note_on,,,,,239,0,0,,,,,0,,,65,0
3120,note_on,,,,,0,0,1,,,,,0,,,77,70
3120,note_on,,,,,0,0,1,,,,,0,,,72,70
3120,note_on,,,,,5,0,1,,,,,0,,,68,70
3195,note_on,,,,,0,0,1,,,,,0,,,77,0
3195,note_on,,,,,0,0,1,,,,,0,,,72,0
3195,note_on,,,,,75,0,1,,,,,0,,,68,0
3200,note_on,,,,,5,0,1,,,,,0,,,70,70
3200,note_on,,,,,0,0,1,,,,,0,,,73,70
3200,note_on,,,,,0,0,1,,,,,0,,,79,70
3279,note_on,,,,,79,0,1,,,,,0,,,70,0
3279,note_on,,,,,0,0,1,,,,,0,,,73,0
3279,note_on,,,,,0,0,1,,,,,0,,,79,0
3280,note_on,,,,,1,0,1,,,,,0,,,68,71
3280,note_on,,,,,0,0,1,,,,,0,,,77,71
3280,note_on,,,,,0,0,1,,,,,0,,,72,71
3359,note_on,,,,,0,0,1,,,,,0,,,77,0
3359,note_on,,,,,0,0,1,,,,,0,,,72,0
3359,note_on,,,,,79,0,1,,,,,0,,,68,0
3360,note_on,,,,,0,0,1,,,,,0,,,75,73
3360,note_on,,,,,0,0,1,,,,,0,,,70,73
3360,note_on,,,,,1,0,1,,,,,0,,,67,73
3439,note_on,,,,,79,0,1,,,,,0,,,67,0
3439,note_on,,,,,0,0,1,,,,,0,,,75,0
3439,note_on,,,,,0,0,1,,,,,0,,,70,0
3440,note_on,,,,,0,0,1,,,,,0,,,72,74
3440,note_on,,,,,1,0,1,,,,,0,,,68,74
3440,note_on,,,,,0,0,1,,,,,0,,,77,74
3519,note_on,,,,,0,0,1,,,,,0,,,77,0
3519,note_on,,,,,0,0,1,,,,,0,,,72,0
3519,note_on,,,,,79,0,1,,,,,0,,,68,0
3520,note_on,,,,,0,0,1,,,,,0,,,70,76
3520,note_on,,,,,0,0,1,,,,,0,,,75,76
3520,note_on,,,,,1,0,1,,,,,0,,,67,76
3599,note_on,,,,,0,0,1,,,,,0,,,70,0
3599,note_on,,,,,0,0,1,,,,,0,,,75,0
3599,note_on,,,,,79,0,1,,,,,0,,,67,0
3600,note_on,,,,,1,0,1,,,,,0,,,65,77
3600,note_on,,,,,0,0,1,,,,,0,,,68,77
3600,note_on,,,,,0,0,1,,,,,0,,,73,77
3679,note_on,,,,,0,0,1,,,,,0,,,68,0
3679,note_on,,,,,0,0,1,,,,,0,,,73,0
3679,note_on,,,,,79,0,1,,,,,0,,,65,0
3680,note_on,,,,,1,0,1,,,,,0,,,67,79
3680,note_on,,,,,0,0,1,,,,,0,,,75,79
3680,note_on,,,,,0,0,1,,,,,0,,,70,79
3759,note_on,,,,,79,0,1,,,,,0,,,67,0
3759,note_on,,,,,0,0,1,,,,,0,,,75,0
3759,note_on,,,,,0,0,1,,,,,0,,,70,0
3760,note_on,,,,,0,0,1,,,,,0,,,73,80
3760,note_on,,,,,0,0,1,,,,,0,,,68,80
3760,note_on,,,,,1,0,1,,,,,0,,,65,80
3839,note_on,,,,,79,0,1,,,,,0,,,65,0
3839,note_on,,,,,0,0,1,,,,,0,,,68,0
3839,note_on,,,,,0,0,1,,,,,0,,,73,0
3840,note_on,,,,,0,0,1,,,,,0,,,67,82
3840,note_on,,,,,1,0,1,,,,,0,,,63,82
3840,note_on,,,,,0,0,1,,,,,0,,,72,82
3919,note_on,,,,,79,0,1,,,,,0,,,63,0
3919,note_on,,,,,0,0,1,,,,,0,,,67,0
3919,note_on,,,,,0,0,1,,,,,0,,,72,0
3920,note_on,,,,,0,0,1,,,,,0,,,73,83
3920,note_on,,,,,0,0,1,,,,,0,,,68,83
3920,note_on,,,,,1,0,1,,,,,0,,,65,83
3999,note_on,,,,,79,0,1,,,,,0,,,65,0
3999,note_on,,,,,0,0,1,,,,,0,,,68,0
3999,note_on,,,,,0,0,1,,,,,0,,,73,0
4000,note_on,,,,,1,0,1,,,,,0,,,63,85
4000,note_on,,,,,0,0,1,,,,,0,,,72,85
4000,note_on,,,,,0,0,1,,,,,0,,,67,85
4079,note_on,,,,,0,0,1,,,,,0,,,67,0
4079,note_on,,,,,0,0,1,,,,,0,,,72,0
4079,note_on,,,,,79,0,1,,,,,0,,,63,0
4080,note_on,,,,,0,0,1,,,,,0,,,65,85
4080,note_on,,,,,1,0,1,,,,,0,,,61,85
4080,note_on,,,,,0,0,1,,,,,0,,,70,85
4159,note_on,,,,,79,0,1,,,,,0,,,61,0
4159,note_on,,,,,0,0,1,,,,,0,,,65,0
4159,note_on,,,,,0,0,1,,,,,0,,,70,0
4160,note_on,,,,,0,0,1,,,,,0,,,67,84
4160,note_on,,,,,0,0,1,,,,,0,,,72,84
4160,note_on,,,,,1,0,1,,,,,0,,,63,84
4239,note_on,,,,,0,0,1,,,,,0,,,67,0
4239,note_on,,,,,0,0,1,,,,,0,,,72,0
4239,note_on,,,,,79,0,1,,,,,0,,,63,0
4240,note_on,,,,,1,0,1,,,,,0,,,61,82
4240,note_on,,,,,0,0,1,,,,,0,,,65,82
4240,note_on,,,,,0,0,1,,,,,0,,,70,82
4319,note_on,,,,,79,0,1,,,,,0,,,61,0
4319,note_on,,,,,0,0,1,,,,,0,,,65,0
4319,note_on,,,,,0,0,1,,,,,0,,,70,0
4320,note_on,,,,,0,0,1,,,,,0,,,63,80
4320,note_on,,,,,0,0,1,,,,,0,,,68,80
4320,note_on,,,,,1,0,1,,,,,0,,,60,80
4399,note_on,,,,,0,0,1,,,,,0,,,63,0
4399,note_on,,,,,0,0,1,,,,,0,,,68,0
4399,note_on,,,,,79,0,1,,,,,0,,,60,0
4400,note_on,,,,,1,0,1,,,,,0,,,61,79
4400,note_on,,,,,0,0,1,,,,,0,,,70,79
4400,note_on,,,,,0,0,1,,,,,0,,,65,79
4479,note_on,,,,,79,0,1,,,,,0,,,61,0
4479,note_on,,,,,0,0,1,,,,,0,,,70,0
4479,note_on,,,,,0,0,1,,,,,0,,,65,0
4480,note_on,,,,,1,0,1,,,,,0,,,60,77
4480,note_on,,,,,0,0,1,,,,,0,,,63,77
4480,note_on,,,,,0,0,1,,,,,0,,,68,77
4559,note_on,,,,,79,0,1,,,,,0,,,60,0
4559,note_on,,,,,0,0,1,,,,,0,,,63,0
4559,note_on,,,,,0,0,1,,,,,0,,,68,0
4560,note_on,,,,,0,0,1,,,,,0,,,61,75
4560,note_on,,,,,1,0,1,,,,,0,,,58,75
4560,note_on,,,,,0,0,1,,,,,0,,,67,75
4639,note_on,,,,,0,0,1,,,,,0,,,67,0
4639,note_on,,,,,79,0,1,,,,,0,,,58,0
4639,note_on,,,,,0,0,1,,,,,0,,,61,0
4640,note_on,,,,,0,0,1,,,,,0,,,68,74
4640,note_on,,,,,0,0,1,,,,,0,,,63,74
4640,note_on,,,,,1,0,1,,,,,0,,,60,74
4715,note_on,,,,,75,0,1,,,,,0,,,60,0
4715,note_on,,,,,0,0,1,,,,,0,,,68,0
4715,note_on,,,,,0,0,1,,,,,0,,,63,0
4720,note_on,,,,,0,0,1,,,,,0,,,67,72
4720,note_on,,,,,5,0,1,,,,,0,,,58,72
4720,note_on,,,,,0,0,1,,,,,0,,,61,72
4795,note_on,,,,,0,0,1,,,,,0,,,67,0
4795,note_on,,,,,0,0,1,,,,,0,,,61,0
4795,note_on,,,,,75,0,1,,,,,0,,,58,0
4800,note_on,,,,,5,0,1,,,,,0,,,56,70
4800,note_on,,,,,0,0,1,,,,,0,,,65,70
4879,note_on,,,,,79,0,1,,,,,0,,,56,0
4880,note_on,,,,,1,0,1,,,,,0,,,60,70
4959,note_on,,,,,79,0,1,,,,,0,,,60,0
4960,note_on,,,,,1,0,1,,,,,0,,,53,70
5035,note_on,,,,,75,0,1,,,,,0,,,53,0
5039,note_on,,,,,4,0,1,,,,,0,,,65,0
5040,note_on,,,,,1,0,1,,,,,0,,,59,70
5040,note_on,,,,,0,0,0,,,,,0,,,71,84
5040,note_on,,,,,1921,0,0,,,,,0,,,59,84
5115,note_on,,,,,75,0,1,,,,,0,,,59,0
5120,note_on,,,,,0,0,1,,,,,0,,,68,70
5120,note_on,,,,,5,0,1,,,,,0,,,65,70
5195,note_on,,,,,0,0,1,,,,,0,,,68,0
5195,note_on,,,,,75,0,1,,,,,0,,,65,0
5199,note_on,,,,,159,0,0,,,,,0,,,59,0
5199,note_on,,,,,0,0,0,,,,,0,,,71,0
5200,note_on,,,,,0,0,0,,,,,0,,,72,70
5200,note_on,,,,,1,0,0,,,,,0,,,60,70
5200,note_on,,,,,5,0,1,,,,,0,,,60,70
5275,note_on,,,,,75,0,1,,,,,0,,,60,0
5275,note_on,,,,,75,0,0,,,,,0,,,60,0
5275,note_on,,,,,0,0,0,,,,,0,,,72,0
5280,note_on,,,,,5,0,1,,,,,0,,,55,70
5280,note_on,,,,,0,0,1,,,,,0,,,64,70
5359,note_on,,,,,79,0,1,,,,,0,,,55,0
5360,note_on,,,,,1,0,1,,,,,0,,,59,70
5439,note_on,,,,,79,0,1,,,,,0,,,59,0
5440,note_on,,,,,1,0,1,,,,,0,,,53,70
5515,note_on,,,,,75,0,1,,,,,0,,,53,0
5519,note_on,,,,,4,0,1,,,,,0,,,64,0
5520,note_on,,,,,1,0,1,,,,,0,,,61,70
5520,note_on,,,,,245,0,0,,,,,0,,,61,84
5520,note_on,,,,,0,0,0,,,,,0,,,73,84
5595,note_on,,,,,75,0,1,,,,,0,,,61,0
5600,note_on,,,,,0,0,1,,,,,0,,,67,70
5600,note_on,,,,,5,0,1,,,,,0,,,64,70
5675,note_on,,,,,0,0,1,,,,,0,,,67,0
5675,note_on,,,,,75,0,1,,,,,0,,,64,0
5679,note_on,,,,,0,0,0,,,,,0,,,73,0
5679,note_on,,,,,159,0,0,,,,,0,,,61,0
5680,note_on,,,,,0,0,0,,,,,0,,,72,70
5680,note_on,,,,,1,0,0,,,,,0,,,60,70
5680,note_on,,,,,5,0,1,,,,,0,,,60,70
5755,note_on,,,,,75,0,0,,,,,0,,,60,0
5755,note_on,,,,,0,0,0,,,,,0,,,72,0
5755,note_on,,,,,75,0,1,,,,,0,,,60,0
5760,note_on,,,,,5,0,0,,,,,0,,,65,70
5760,note_on,,,,,5,0,1,,,,,0,,,56,70
5839,note_on,,,,,79,0,1,,,,,0,,,56,0
5840,note_on,,,,,1,0,1,,,,,0,,,60,70
5919,note_on,,,,,79,0,1,,,,,0,,,60,0
5920,note_on,,,,,1,0,1,,,,,0,,,53,70
5987,note_on,,,,,227,0,0,,,,,0,,,65,0
5995,note_on,,,,,75,0,1,,,,,0,,,53,0
6000,note_on,,,,,0,0,0,,,,,0,,,71,70
6000,note_on,,,,,0,0,0,,,,,0,,,59,70
6000,note_on,,,,,13,0,0,,,,,0,,,59,70
6079,note_on,,,,,79,0,0,,,,,0,,,59,0
6080,note_on,,,,,0,0,0,,,,,0,,,68,70
6080,note_on,,,,,1,0,0,,,,,0,,,65,70
6159,note_on,,,,,0,0,0,,,,,0,,,65,0
6159,note_on,,,,,0,0,0,,,,,0,,,68,0
6159,note_on,,,,,0,0,0,,,,,0,,,71,0
6159,note_on,,,,,79,0,0,,,,,0,,,59,0
6160,note_on,,,,,1,0,0,,,,,0,,,61,70
6160,note_on,,,,,0,0,0,,,,,0,,,61,70
6160,note_on,,,,,0,0,0,,,,,0,,,73,70
6235,note_on,,,,,75,0,0,,,,,0,,,61,0
6235,note_on,,,,,0,0,0,,,,,0,,,61,0
6235,note_on,,,,,0,0,0,,,,,0,,,73,0
6240,note_on,,,,,5,0,0,,,,,0,,,60,70
6240,note_on,,,,,0,0,0,,,,,0,,,72,70
6319,note_on,,,,,79,0,0,,,,,0,,,60,0
6319,note_on,,,,,0,0,0,,,,,0,,,72,0
6320,note_on,,,,,325,0,1,,,,,0,,,41,70
6399,note_on,,,,,79,0,1,,,,,0,,,41,0
6400,note_on,,,,,0,0,0,,,,,0,,,80,70
6400,note_on,,,,,1,0,1,,,,,0,,,48,70
6400,note_on,,,,,81,0,0,,,,,0,,,68,70
6479,note_on,,,,,79,0,1,,,,,0,,,48,0
6479,note_on,,,,,79,0,0,,,,,0,,,68,0
6479,note_on,,,,,0,0,0,,,,,0,,,80,0
6480,note_on,,,,,1,0,1,,,,,0,,,53,70
6559,note_on,,,,,79,0,1,,,,,0,,,53,0
6560,note_on,,,,,0,0,0,,,,,0,,,77,70
6560,note_on,,,,,1,0,1,,,,,0,,,56,70
6560,note_on,,,,,81,0,0,,,,,0,,,65,70
6639,note_on,,,,,79,0,0,,,,,0,,,65,0
6639,note_on,,,,,79,0,1,,,,,0,,,56,0
6639,note_on,,,,,0,0,0,,,,,0,,,77,0
6640,note_on,,,,,1,0,1,,,,,0,,,59,70
6715,note_on,,,,,75,0,1,,,,,0,,,59,0
6720,note_on,,,,,0,0,1,,,,,0,,,68,70
6720,note_on,,,,,5,0,1,,,,,0,,,60,70
6799,note_on,,,,,79,0,1,,,,,0,,,60,0
6800,note_on,,,,,1,0,1,,,,,0,,,63,70
6879,note_on,,,,,79,0,1,,,,,0,,,63,0
6880,note_on,,,,,1,0,1,,,,,0,,,51,70
6955,note_on,,,,,75,0,1,,,,,0,,,51,0
6959,note_on,,,,,4,0,1,,,,,0,,,68,0
6960,note_on,,,,,321,0,0,,,,,0,,,62,84
6960,note_on,,,,,0,0,0,,,,,0,,,74,84
6960,note_on,,,,,1,0,1,,,,,0,,,62,70
7035,note_on,,,,,75,0,1,,,,,0,,,62,0
7040,note_on,,,,,0,0,1,,,,,0,,,72,70
7040,note_on,,,,,5,0,1,,,,,0,,,68,70
7115,note_on,,,,,0,0,1,,,,,0,,,72,0
7115,note_on,,,,,75,0,1,,,,,0,,,68,0
7119,note_on,,,,,159,0,0,,,,,0,,,62,0
7119,note_on,,,,,0,0,0,,,,,0,,,74,0
7120,note_on,,,,,0,0,0,,,,,0,,,75,70
7120,note_on,,,,,1,0,0,,,,,0,,,63,70
7120,note_on,,,,,5,0,1,,,,,0,,,63,70
7195,note_on,,,,,75,0,1,,,,,0,,,63,0
7195,note_on,,,,,0,0,0,,,,,0,,,75,0
7195,note_on,,,,,75,0,0,,,,,0,,,63,0
7200,note_on,,,,,5,0,1,,,,,0,,,58,70
7200,note_on,,,,,0,0,1,,,,,0,,,67,70
7279,note_on,,,,,79,0,1,,,,,0,,,58,0
7280,note_on,,,,,1,0,1,,,,,0,,,62,70
7359,note_on,,,,,79,0,1,,,,,0,,,62,0
7360,note_on,,,,,1,0,1,,,,,0,,,51,70
7435,note_on,,,,,75,0,1,,,,,0,,,51,0
7439,note_on,,,,,4,0,1,,,,,0,,,67,0
7440,note_on,,,,,1,0,1,,,,,0,,,64,70
7440,note_on,,,,,0,0,0,,,,,0,,,76,84
7440,note_on,,,,,245,0,0,,,,,0,,,64,84
7515,note_on,,,,,75,0,1,,,,,0,,,64,0
7520,note_on,,,,,0,0,1,,,,,0,,,70,70
7520,note_on,,,,,5,0,1,,,,,0,,,67,70
7595,note_on,,,,,0,0,1,,,,,0,,,70,0
7595,note_on,,,,,75,0,1,,,,,0,,,67,0
7599,note_on,,,,,159,0,0,,,,,0,,,64,0
7599,note_on,,,,,0,0,0,,,,,0,,,76,0
7600,note_on,,,,,1,0,0,,,,,0,,,63,70
7600,note_on,,,,,0,0,0,,,,,0,,,75,70
7600,note_on,,,,,5,0,1,,,,,0,,,63,70
7675,note_on,,,,,0,0,0,,,,,0,,,75,0
7675,note_on,,,,,75,0,1,,,,,0,,,63,0
7675,note_on,,,,,75,0,0,,,,,0,,,63,0
7680,note_on,,,,,5,0,0,,,,,0,,,65,70
7680,note_on,,,,,5,0,1,,,,,0,,,60,70
7759,note_on,,,,,79,0,1,,,,,0,,,60,0
7760,note_on,,,,,1,0,1,,,,,0,,,63,70
7839,note_on,,,,,79,0,1,,,,,0,,,63,0
7840,note_on,,,,,1,0,1,,,,,0,,,56,70
7907,note_on,,,,,227,0,0,,,,,0,,,65,0
7915,note_on,,,,,75,0,1,,,,,0,,,56,0
7920,note_on,,,,,0,0,0,,,,,0,,,74,70
7920,note_on,,,,,13,0,0,,,,,0,,,62,70
7920,note_on,,,,,0,0,0,,,,,0,,,62,70
7999,note_on,,,,,79,0,0,,,,,0,,,62,0
