tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,control,value,channel,program,port,note,velocity
277547,note_on,,,,,227,0,0,,,,,0,,,68,0
277560,note_on,,,,,0,0,1,,,,,0,,,63,112
277560,note_on,,,,,13,0,0,,,,,0,,,65,112
277560,note_on,,,,,0,0,0,,,,,0,,,69,112
277560,note_on,,,,,13,0,1,,,,,0,,,51,112
277560,note_on,,,,,0,0,1,,,,,0,,,57,112
277560,note_on,,,,,0,0,1,,,,,0,,,60,112
277560,note_on,,,,,0,0,0,,,,,0,,,77,112
277562,control_change,,,,,2,0,1,,,64,127,0,,,,
277787,note_on,,,,,0,0,0,,,,,0,,,77,0
277787,note_on,,,,,227,0,0,,,,,0,,,65,0
277787,note_on,,,,,0,0,0,,,,,0,,,69,0
277787,note_on,,,,,0,0,1,,,,,0,,,57,0
277787,note_on,,,,,0,0,1,,,,,0,,,63,0
277787,note_on,,,,,0,0,1,,,,,0,,,60,0
277787,note_on,,,,,225,0,1,,,,,0,,,51,0
277800,note_on,,,,,0,0,1,,,,,0,,,60,112
277800,note_on,,,,,0,0,1,,,,,0,,,57,112
277800,note_on,,,,,13,0,1,,,,,0,,,51,112
277800,note_on,,,,,0,0,1,,,,,0,,,63,112
277800,note_on,,,,,0,0,0,,,,,0,,,69,112
277800,note_on,,,,,13,0,0,,,,,0,,,65,112
277800,note_on,,,,,0,0,0,,,,,0,,,75,112
278027,note_on,,,,,0,0,0,,,,,0,,,69,0
278027,note_on,,,,,0,0,0,,,,,0,,,75,0
278027,note_on,,,,,227,0,1,,,,,0,,,51,0
278027,note_on,,,,,227,0,0,,,,,0,,,65,0
278027,note_on,,,,,0,0,1,,,,,0,,,57,0
278027,note_on,,,,,0,0,1,,,,,0,,,60,0
278027,note_on,,,,,0,0,1,,,,,0,,,63,0
278040,note_on,,,,,13,0,0,,,,,0,,,63,112
278040,note_on,,,,,13,0,1,,,,,0,,,51,112
278040,note_on,,,,,0,0,1,,,,,0,,,60,112
278040,note_on,,,,,0,0,0,,,,,0,,,72,112
278040,note_on,,,,,0,0,0,,,,,0,,,65,112
278040,note_on,,,,,0,0,1,,,,,0,,,57,112
278267,note_on,,,,,0,0,0,,,,,0,,,65,0
278267,note_on,,,,,227,0,1,,,,,0,,,51,0
278267,note_on,,,,,227,0,0,,,,,0,,,63,0
278267,note_on,,,,,0,0,1,,,,,0,,,60,0
278267,note_on,,,,,0,0,0,,,,,0,,,72,0
278267,note_on,,,,,0,0,1,,,,,0,,,57,0
278280,note_on,,,,,0,0,1,,,,,0,,,57,112
278280,note_on,,,,,0,0,1,,,,,0,,,60,112
278280,note_on,,,,,0,0,0,,,,,0,,,65,112
278280,note_on,,,,,13,0,0,,,,,0,,,63,112
278280,note_on,,,,,13,0,1,,,,,0,,,51,112
278280,note_on,,,,,0,0,0,,,,,0,,,69,112
278507,note_on,,,,,0,0,1,,,,,0,,,57,0
278507,note_on,,,,,0,0,1,,,,,0,,,60,0
278507,note_on,,,,,227,0,0,,,,,0,,,63,0
278507,note_on,,,,,0,0,0,,,,,0,,,65,0
278507,note_on,,,,,227,0,1,,,,,0,,,51,0
278507,note_on,,,,,0,0,0,,,,,0,,,69,0
278520,note_on,,,,,0,0,0,,,,,0,,,66,112
278520,note_on,,,,,13,0,1,,,,,0,,,51,112
278520,note_on,,,,,0,0,0,,,,,0,,,63,112
278520,note_on,,,,,0,0,1,,,,,0,,,57,112
278520,note_on,,,,,13,0,0,,,,,0,,,60,112
278747,note_on,,,,,0,0,0,,,,,0,,,63,0
278747,note_on,,,,,227,0,1,,,,,0,,,51,0
278747,note_on,,,,,0,0,0,,,,,0,,,66,0
278747,note_on,,,,,227,0,0,,,,,0,,,60,0
278747,note_on,,,,,0,0,1,,,,,0,,,57,0
278760,note_on,,,,,13,0,0,,,,,0,,,60,112
278760,note_on,,,,,0,0,0,,,,,0,,,65,112
278760,note_on,,,,,0,0,1,,,,,0,,,57,112
278760,note_on,,,,,0,0,0,,,,,0,,,63,112
278760,note_on,,,,,13,0,1,,,,,0,,,51,112
278987,note_on,,,,,0,0,0,,,,,0,,,65,0
278987,note_on,,,,,0,0,1,,,,,0,,,57,0
278987,note_on,,,,,227,0,0,,,,,0,,,60,0
278987,note_on,,,,,227,0,1,,,,,0,,,51,0
278987,note_on,,,,,0,0,0,,,,,0,,,63,0
279000,note_on,,,,,13,0,1,,,,,0,,,27,112
279000,note_on,,,,,0,0,1,,,,,0,,,39,112
279001,control_change,,,,,1,0,1,,,64,0,0,,,,
279002,control_change,,,,,1,0,1,,,64,127,0,,,,
279227,note_on,,,,,0,0,1,,,,,0,,,39,0
