tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
109800,note_on,30,0,0,,,,,,,,0,,,81,42
109800,note_on,0,0,0,,,,,,,,0,,,88,50
109890,note_on,90,0,0,,,,,,,,0,,,88,0
109890,note_on,0,0,0,,,,,,,,0,,,81,0
109920,note_on,30,0,0,,,,,,,,0,,,81,45
109920,note_on,0,0,0,,,,,,,,0,,,88,54
110010,note_on,90,0,0,,,,,,,,0,,,88,0
110010,note_on,0,0,0,,,,,,,,0,,,81,0
110040,note_on,30,0,0,,,,,,,,0,,,76,48
110130,note_on,90,0,0,,,,,,,,0,,,76,0
110160,set_tempo,30,1,0,,,,,,365988,,,,,,
110160,note_on,0,0,0,,,,,,,,0,,,72,45
110160,note_on,0,0,0,,,,,,,,0,,,69,45
110250,note_on,90,0,0,,,,,,,,0,,,69,0
110250,note_on,0,0,0,,,,,,,,0,,,72,0
110280,note_on,30,0,0,,,,,,,,0,,,64,40
110370,note_on,90,0,0,,,,,,,,0,,,64,0
110400,set_tempo,30,1,0,,,,,,353232,,,,,,
110400,note_on,0,0,0,,,,,,,,0,,,64,57
110520,note_on,120,0,0,,,,,,,,0,,,64,0
110520,note_on,0,0,0,,,,,,,,0,,,70,52
110520,note_on,0,0,0,,,,,,,,0,,,67,43
110610,note_on,90,0,0,,,,,,,,0,,,67,0
110610,note_on,0,0,0,,,,,,,,0,,,70,0
110640,set_tempo,30,1,0,,,,,,338983,,,,,,
110640,note_on,0,0,0,,,,,,,,0,,,76,52
110730,note_on,90,0,0,,,,,,,,0,,,76,0
110760,note_on,30,0,0,,,,,,,,0,,,79,45
110760,note_on,0,0,0,,,,,,,,0,,,88,53
110850,note_on,90,0,0,,,,,,,,0,,,88,0
110850,note_on,0,0,0,,,,,,,,0,,,79,0
110880,note_on,30,0,0,,,,,,,,0,,,79,50
110880,note_on,0,0,0,,,,,,,,0,,,88,59
110970,note_on,90,0,0,,,,,,,,0,,,88,0
110970,note_on,0,0,0,,,,,,,,0,,,79,0
111000,note_on,30,0,0,,,,,,,,0,,,76,54
111090,note_on,90,0,0,,,,,,,,0,,,76,0
111120,set_tempo,30,1,0,,,,,,365988,,,,,,
111120,note_on,0,0,0,,,,,,,,0,,,70,47
111120,note_on,0,0,0,,,,,,,,0,,,67,47
111210,note_on,90,0,0,,,,,,,,0,,,67,0
111210,note_on,0,0,0,,,,,,,,0,,,70,0
111240,note_on,30,0,0,,,,,,,,0,,,64,41
111330,note_on,90,0,0,,,,,,,,0,,,64,0
111360,set_tempo,30,1,0,,,,,,359281,,,,,,
111360,note_on,0,0,0,,,,,,,,0,,,64,70
111480,note_on,120,0,0,,,,,,,,0,,,64,0
111480,note_on,0,0,0,,,,,,,,0,,,71,61
111480,note_on,0,0,0,,,,,,,,0,,,68,61
111570,note_on,90,0,0,,,,,,,,0,,,68,0
111570,note_on,0,0,0,,,,,,,,0,,,71,0
111600,set_tempo,30,1,0,,,,,,337401,,,,,,
111600,note_on,0,0,0,,,,,,,,0,,,76,61
111690,note_on,90,0,0,,,,,,,,0,,,76,0
111720,note_on,30,0,0,,,,,,,,0,,,88,61
111720,note_on,0,0,0,,,,,,,,0,,,80,61
111810,note_on,90,0,0,,,,,,,,0,,,80,0
111810,note_on,0,0,0,,,,,,,,0,,,88,0
111840,set_tempo,30,1,0,,,,,,344828,,,,,,
111840,note_on,0,0,0,,,,,,,,0,,,68,73
111840,note_on,0,0,0,,,,,,,,0,,,64,64
111900,note_on,60,0,0,,,,,,,,0,,,64,0
111900,note_on,0,0,0,,,,,,,,0,,,68,0
112000,note_on,100,0,0,,,,,,,,0,,,69,66
112000,note_on,0,0,0,,,,,,,,0,,,66,58
112000,note_on,0,0,0,,,,,,,,0,,,63,60
112060,note_on,60,0,0,,,,,,,,0,,,63,0
112060,note_on,0,0,0,,,,,,,,0,,,66,0
112060,note_on,0,0,0,,,,,,,,0,,,69,0
112080,set_tempo,20,1,0,,,,,,340677,,,,,,
112160,set_tempo,80,1,0,,,,,,341763,,,,,,
112160,note_on,0,0,0,,,,,,,,0,,,71,68
112160,note_on,0,0,0,,,,,,,,0,,,68,60
112160,note_on,0,0,0,,,,,,,,0,,,62,62
112200,set_tempo,40,1,0,,,,,,342877,,,,,,
112220,note_on,20,0,0,,,,,,,,0,,,62,0
112220,note_on,0,0,0,,,,,,,,0,,,68,0
112220,note_on,0,0,0,,,,,,,,0,,,71,0
112280,set_tempo,60,1,0,,,,,,343997,,,,,,
112320,note_on,40,0,0,,,,,,,,0,,,69,69
112320,note_on,0,0,0,,,,,,,,0,,,73,79
112320,note_on,0,0,0,,,,,,,,0,,,61,71
112360,set_tempo,40,1,0,,,,,,345125,,,,,,
112380,note_on,20,0,0,,,,,,,,0,,,73,0
112380,note_on,0,0,0,,,,,,,,0,,,69,0
112440,set_tempo,60,1,0,,,,,,346260,,,,,,
112440,note_on,0,0,0,,,,,,,,0,,,61,0
112480,note_on,40,0,0,,,,,,,,0,,,75,71
112480,note_on,0,0,0,,,,,,,,0,,,71,62
112520,set_tempo,40,1,0,,,,,,347403,,,,,,
112540,note_on,20,0,0,,,,,,,,0,,,71,0
112540,note_on,0,0,0,,,,,,,,0,,,75,0
112560,set_tempo,20,1,0,,,,,,348554,,,,,,
112640,set_tempo,80,1,0,,,,,,349711,,,,,,
112640,note_on,0,0,0,,,,,,,,0,,,73,64
112640,note_on,0,0,0,,,,,,,,0,,,76,73
112700,note_on,60,0,0,,,,,,,,0,,,76,0
112700,note_on,0,0,0,,,,,,,,0,,,73,0
112720,set_tempo,20,1,0,,,,,,350877,,,,,,
112800,set_tempo,80,1,0,,,,,,352051,,,,,,
112800,note_on,0,0,0,,,,,,,,0,,,75,71
